,time,p4,p5,p6
0,0.0,0.0,0.0,0.0
1,0.02640843391418457,0.0,-0.014399999999994861,0.002600000000001046
2,0.05358719825744629,0.0,0.0,0.0
3,0.08169841766357422,0.0,0.6149999999999949,0.0
4,0.10785293579101562,0.0,-0.00750000000000739,0.002600000000001046
5,0.13642501831054688,0.0,-0.0031000000000034333,-0.5999999999999943
6,0.16425275802612305,0.0,0.30750000000000455,-0.29869999999999663
7,0.19053387641906738,0.0,0.6124999999999972,-0.0024999999999977263
8,0.21761703491210938,0.0,0.30750000000000455,0.6043999999999983
9,0.24464106559753418,0.0,-0.310600000000008,0.002600000000001046
10,0.2719240188598633,0.0,-0.6156000000000006,0.0
11,0.2991054058074951,0.0,-0.0031000000000034333,-0.29869999999999663
12,0.32762575149536133,0.0,0.0,0.0
13,0.35460448265075684,0.0,0.30750000000000455,-0.30119999999999436
14,0.3816840648651123,0.0,-0.30630000000000734,-0.602499999999992
15,0.4089207649230957,0.0,1.2280999999999977,-0.30119999999999436
16,0.4359135627746582,0.0,0.30870000000000175,0.0
17,0.4630000591278076,0.0,-0.30809999999999604,0.0
18,0.4899628162384033,0.0,0.6149999999999949,-0.29869999999999663
19,0.5169479846954346,0.0,-0.6180999999999983,0.002600000000001046
20,0.5455238819122314,0.0,-0.310600000000008,-0.5999999999999943
21,0.5725653171539307,0.0,-0.3218999999999994,-0.29869999999999663
22,0.599829912185669,0.0,-0.30630000000000734,0.0
23,0.626920223236084,0.0,-0.30809999999999604,0.3012999999999977
24,0.6544756889343262,0.0,0.9231000000000051,0.0
25,0.6823098659515381,0.0,-0.9256000000000029,-0.30119999999999436
26,0.708721399307251,0.0,-0.6156000000000006,-0.29869999999999663
27,0.7374553680419922,0.0,-0.30630000000000734,0.3012999999999977
28,0.7643139362335205,0.0,-0.9305999999999983,-0.29869999999999663
29,0.7910733222961426,0.0,-0.9256000000000029,0.002600000000001046
30,0.8182368278503418,0.0,-0.30809999999999604,0.002600000000001046
31,0.8454489707946777,0.0,-0.6274999999999977,0.0
32,0.8727831840515137,0.0,-0.9256000000000029,0.3032000000000039
33,0.8996734619140625,0.0,-0.6156000000000006,-0.30119999999999436
34,0.9282853603363037,0.0,-0.9231000000000051,-0.2968999999999937
35,0.9557578563690186,0.0,-0.30809999999999604,0.3032000000000039
36,0.9829130172729492,0.0,-0.9219000000000079,-0.5999999999999943
37,1.0093278884887695,0.0,-0.9219000000000079,0.002600000000001046
38,1.0367867946624756,0.0,-0.30630000000000734,-0.2968999999999937
39,1.0636885166168213,0.0,-1.2338000000000022,0.004400000000003956
40,1.0925240516662598,0.0,-0.9231000000000051,0.002600000000001046
41,1.1206326484680176,0.0,-0.6137999999999977,0.002600000000001046
42,1.1465380191802979,0.0,-0.9256000000000029,0.002600000000001046
43,1.173449993133545,0.0,-0.30809999999999604,0.004400000000003956
44,1.2015211582183838,0.0,-1.2305999999999955,0.004400000000003956
45,1.2289066314697266,0.0,-0.6156000000000006,0.002600000000001046
46,1.2558143138885498,0.0,-0.30630000000000734,0.3032000000000039
47,1.2829883098602295,0.0,-0.30809999999999604,0.004400000000003956
48,1.3112270832061768,0.0,-0.6156000000000006,0.004400000000003956
49,1.3397741317749023,0.0,0.2955999999999932,-0.5999999999999943
50,1.3652095794677734,0.0,0.6161999999999921,0.3032000000000039
51,1.392380952835083,0.0,0.29999999999999716,0.30570000000000164
52,1.4201977252960205,0.0,0.9243999999999915,0.004400000000003956
53,1.4468729496002197,0.0,0.6149999999999949,-0.30119999999999436
54,1.4734833240509033,0.0,0.9231000000000051,0.002600000000001046
55,1.500755786895752,0.0,1.5356000000000023,-0.29869999999999663
56,1.5295488834381104,0.0,2.7661999999999978,0.0
57,1.556370496749878,0.0,3.9924999999999926,-0.0024999999999977263
58,1.5833349227905273,0.0,6.141899999999993,-0.30119999999999436
59,1.6106765270233154,0.0,9.215599999999995,0.29630000000000223
60,1.6376137733459473,0.0,15.055599999999998,15.65130000000002
61,1.664289951324463,0.0,53.83369999999999,247.94119999999998
62,1.6923716068267822,0.0,335.6155,710.6516
63,1.721468210220337,0.0,427.1315,891.3914000000001
64,1.7488842010498047,0.0,385.8811,724.7090000000001
65,1.7744944095611572,0.0,309.4304,502.08590000000004
66,1.8011705875396729,0.0,227.80059999999997,319.95480000000003
67,1.8286774158477783,0.0,173.8999,206.63620000000003
68,1.855635643005371,0.0,139.1093,154.5081
69,1.8850722312927246,0.0,130.7968,155.1144
70,1.9115424156188965,0.0,144.0343,181.6268
71,1.9389069080352783,0.0,171.7493,223.50619999999998
