,time,p4,p5,p6
0,0.0,0.0,0.0,0.0
1,0.027201414108276367,0.0,-0.3142999999999958,0.601300000000009
2,0.055071115493774414,0.0,-0.9117999999999995,0.008800000000007913
3,0.08425307273864746,0.0,1.5399999999999991,0.3032000000000039
4,0.11052322387695312,0.0,-0.9268000000000001,0.002600000000001046
5,0.13850069046020508,0.0,1.8393999999999977,0.30689999999999884
6,0.16486573219299316,0.0,-1.2180999999999997,0.3032000000000039
7,0.19270706176757812,0.0,-0.9117999999999995,0.3032000000000039
8,0.21965980529785156,0.0,-1.211199999999998,0.006300000000010186
9,0.24636054039001465,0.0,-1.233699999999999,0.3032000000000039
10,0.2747528553009033,0.0,-1.5249999999999986,-0.5986999999999938
11,0.3027486801147461,0.0,0.3213000000000008,0.30689999999999884
12,0.33016061782836914,0.0,-1.8312000000000026,-0.29999999999999716
13,0.3561897277832031,0.0,-1.233699999999999,0.3032000000000039
14,0.3833653926849365,0.0,-1.824300000000001,0.30689999999999884
15,0.41051530838012695,0.0,-2.1381000000000014,-0.5948999999999955
16,0.4379408359527588,0.0,0.9194000000000031,0.30689999999999884
17,0.465160608291626,0.0,-1.8181000000000012,0.006300000000010186
18,0.49373650550842285,0.0,-2.7586999999999975,-0.5925000000000011
19,0.5212197303771973,0.0,-2.4375,0.3094000000000108
20,0.5488831996917725,0.0,-2.4305999999999983,-0.5948999999999955
21,0.5770072937011719,0.0,-2.4305999999999983,-0.5948999999999955
22,0.6031234264373779,0.0,-2.743699999999997,-0.5925000000000011
23,0.6308073997497559,0.0,-2.1606000000000023,-0.5948999999999955
24,0.6573765277862549,0.0,-3.043700000000001,-0.29179999999999495
25,0.68743896484375,0.0,-3.043700000000001,-0.5948999999999955
26,0.7128989696502686,0.0,-3.043700000000001,-0.29179999999999495
27,0.7399711608886719,0.0,-3.043700000000001,-0.5948999999999955
28,0.7673079967498779,0.0,-3.0356000000000023,-0.5986999999999938
29,0.7950754165649414,0.0,-3.0356000000000023,-0.5948999999999955
30,0.8218650817871094,0.0,-1.204900000000002,-0.8924999999999983
31,0.8490219116210938,0.0,-2.737499999999997,-0.8924999999999983
32,0.8774166107177734,0.0,-2.737499999999997,0.30689999999999884
33,0.9047720432281494,0.0,-2.737499999999997,-0.5986999999999938
34,0.9316463470458984,0.0,-2.1381000000000014,-1.1961999999999904
35,0.9587090015411377,0.0,-1.5112000000000023,0.30689999999999884
36,0.9859006404876709,0.0,-1.5249999999999986,0.30689999999999884
37,1.0130202770233154,0.0,-0.8980999999999995,0.002600000000001046
38,1.0404577255249023,0.0,1.8237999999999985,0.006300000000010186
39,1.0690836906433105,0.0,1.226300000000002,0.002600000000001046
40,1.096323013305664,0.0,3.0574999999999974,0.6099999999999994
41,1.122910499572754,0.0,5.808799999999998,1.2081999999999908
42,1.1512012481689453,0.0,9.160000000000004,2.101299999999995
43,1.1773724555969238,0.0,14.958199999999998,3.9043999999999954
44,1.2053358554840088,0.0,24.7257,5.700000000000003
45,1.2310166358947754,0.0,44.5919,8.697500000000005
46,1.25941801071167,0.0,65.0988,93.1869
47,1.2871053218841553,0.0,299.96680000000003,553.9923
48,1.3151519298553467,0.0,479.0648,914.4539000000001
49,1.3412730693817139,0.0,484.28749999999997,854.9923
50,1.3683249950408936,0.0,418.84999999999997,643.7030000000001
51,1.395475149154663,0.0,334.03749999999997,441.91490000000005
52,1.4225244522094727,0.0,264.3199,304.95869999999996
53,1.4506313800811768,0.0,231.1556,238.163
54,1.4781863689422607,0.0,224.7087,233.65179999999998
55,1.505176067352295,0.0,239.755,258.32689999999997
56,1.5323412418365479,0.0,261.8599,288.1281
57,1.559521198272705,0.0,271.6875,302.5611
58,1.5866434574127197,0.0,271.3813,301.3656
59,1.614684820175171,0.0,273.2224,301.9668
60,1.6400108337402344,0.0,270.7719,301.3656
61,1.668628454208374,0.0,270.4612,301.06419999999997
62,1.6963891983032227,0.0,270.4599,300.4548
63,1.723172903060913,0.0,270.15000000000003,300.4631
64,1.7503411769866943,0.0,269.8449,300.763
65,1.7784645557403564,0.0,269.2324,300.4631
66,1.8050332069396973,0.0,269.5387,301.3656
67,1.83170485496521,0.0,269.2324,299.8537
68,1.8600690364837646,0.0,269.2324,299.8606
69,1.8872010707855225,0.0,269.8474,299.8606
70,1.915280818939209,0.0,268.6237,299.8537
71,1.9418818950653076,0.0,268.93240000000003,300.16179999999997
