time,s1,s2,s3,s4,s5,s6,s7
0.2166255998890847,131.7349,115.3474,111.9518,199.9355,148.1531,192.0362,113.5224
1.541169699979946,131.7099,115.3643,111.8912,199.9074,148.1287,191.8849,113.5487
2.866167499916628,131.7112,115.3724,111.9068,199.9162,148.1018,191.9937,113.5256
4.190531099913642,131.7231,115.4018,111.8737,199.9106,148.0831,191.9681,113.5224
5.515602699946612,131.7312,115.4456,111.9331,199.9487,148.0881,191.9299,113.5437
6.841514099971391,131.7512,115.3712,111.8875,199.9418,148.0731,191.9699,113.5699
8.165758099989034,131.6868,115.4000,111.9168,199.8956,148.1268,191.9330,113.5262
9.490330899949186,131.6755,115.3719,111.9018,199.9762,148.1556,191.8762,113.5043
10.817160499980673,131.6981,115.4393,111.8956,199.9631,148.0949,191.9330,113.5175
12.141348199918866,131.6824,115.3881,111.8950,199.9699,148.1381,191.9081,113.5612
13.46620509994682,131.6843,115.4099,111.8956,199.9675,148.1237,191.8868,113.5293
14.791207399917766,131.6643,115.4074,111.8637,199.9675,148.1112,191.8824,113.5137
16.11748819996137,131.7199,115.4337,111.9737,199.9537,148.0599,192.0062,113.5025
17.442073999904096,131.6868,115.3806,111.8744,199.9962,148.1043,191.8768,113.4875
18.766929799923673,131.6518,115.5043,111.8974,199.9274,148.1500,197.4775,113.4094
20.091516399988905,131.6637,115.4074,111.8987,199.9443,148.0568,196.3687,113.3781
21.41782929992769,131.6674,115.3881,111.8906,199.9931,148.1562,195.3400,113.4268
22.74223589990288,131.6318,115.3756,111.9137,199.9087,148.1650,195.3331,113.4043
24.0676933999639,131.6293,115.3994,111.8250,199.9699,148.0875,201.7924,113.4300
25.391698899911717,131.6774,115.3781,111.8344,199.9575,148.0524,203.8218,113.2562
26.718380099977367,131.6474,115.4081,111.8481,199.9212,148.0143,205.7899,113.2256
28.043397199944593,131.6299,115.4568,111.8756,199.8887,147.9968,205.7868,113.1900
29.367270599934272,131.6494,115.4018,111.9037,199.9094,147.9887,205.7831,113.1812
30.692027799901552,131.6637,115.4237,111.8606,199.9500,148.0125,205.8774,113.2356
32.01832819997799,131.6381,115.4018,111.8912,199.9731,148.0143,205.7668,113.2400
33.343460799893364,131.6469,115.4362,111.8668,199.9230,148.0143,205.7706,113.2050
34.667818899964914,131.6674,115.4425,111.8637,199.8862,147.9831,205.9330,113.2318
35.99272939993534,131.6630,115.4231,111.9281,199.8937,148.0012,205.8281,113.2462
37.31868889997713,131.6287,115.3887,111.8668,199.9250,147.9468,206.0237,113.2618
38.64260269992519,131.6199,115.4369,111.8418,199.9156,147.9781,206.1193,113.2199
39.96766859991476,131.6268,115.4275,111.8431,199.8831,148.0099,206.0781,113.2287
41.29370949999429,131.6418,115.4325,111.8418,199.9062,147.9656,206.0511,113.1818
42.618403299944475,131.5649,115.3625,111.8531,199.8743,148.0587,206.0105,113.2212
43.94238979998045,131.6318,115.3962,111.8625,199.9181,147.9974,205.9906,113.2293
45.267106499988586,131.5925,115.4162,111.8525,199.9606,147.9799,206.0417,113.1631
46.593166399979964,131.6105,115.4349,111.9074,199.9324,148.0081,206.2243,113.1087
47.91818569996394,131.5443,115.5568,111.5000,200.0118,147.9831,214.3293,113.0293
49.2430603998946,131.6381,115.4000,111.8549,199.9255,147.9887,217.4724,113.0625
50.567439399892464,131.5787,115.4118,111.8312,199.9206,147.9481,217.5336,113.0631
51.89387309993617,131.5856,115.4218,111.8425,199.8950,147.9399,217.5037,113.0625
53.218644599895924,131.6474,115.4225,111.8437,199.9081,147.8643,217.5355,113.0518
54.543634999892674,131.6337,115.4218,111.8375,199.9187,147.9656,217.5287,113.0237
55.86845839989837,131.6112,115.4619,111.8150,199.8969,147.9575,217.4768,113.0262
57.19447459990624,131.6525,115.3974,111.8212,199.9125,147.8987,217.5593,113.1275
58.5192005999852,131.5956,115.4250,111.8449,199.9337,147.8918,217.5305,113.0537
59.84334939997643,131.5756,115.4575,111.8094,199.9330,147.9362,217.5380,113.0556
61.1687611999223,131.5356,115.4312,111.8187,199.9380,147.9324,217.5219,113.0643
62.495005299919285,131.6349,115.3762,111.8650,199.8705,147.9324,217.4911,113.0650
63.81907129997853,131.5825,115.3981,111.7968,199.9368,147.8950,217.5681,113.0025
65.14366039994638,131.5181,115.4406,111.8037,199.9062,147.9631,217.5750,113.0575
66.46867719991133,131.5974,115.4031,111.8562,199.8974,147.9043,223.2237,112.9469
67.79484619991854,131.5949,115.4087,111.8068,199.8837,147.8031,227.7224,112.9787
69.11984839988872,131.5593,115.5006,111.7906,199.9437,147.8243,228.0674,112.9387
70.44375209999271,131.5431,115.4349,111.8325,199.9668,147.8543,228.2462,112.9168
71.76929019996896,131.6287,115.4556,111.8493,199.9650,147.8818,228.3250,112.9206
73.09570699988399,131.5949,115.4300,111.8412,199.9374,147.7987,228.3362,112.9112
74.42079629993532,131.5524,115.3974,111.8706,200.0049,147.8256,228.3018,112.9356
75.74432489997707,131.6149,115.4206,111.8768,199.9330,147.8587,228.3130,112.9037
77.0700138999382,131.5256,115.4156,111.8050,199.9337,147.8331,228.2949,112.9181
78.39623329997994,131.5556,115.4437,111.8449,199.9493,147.8705,228.3137,112.9174
79.7210145998979,131.5337,115.4262,111.8356,199.9500,147.8462,228.2893,112.9206
81.04567509994376,131.5887,115.3881,111.8306,199.9031,147.8369,228.3337,112.9443
82.36989559989888,131.5637,115.3600,111.8156,199.9318,147.8593,228.2593,112.9000
83.69660589995328,131.5731,115.4599,111.8449,199.9993,147.8587,228.2937,112.9250
85.02042759989854,131.4868,115.4081,111.8612,199.9868,147.8568,228.2668,112.9756
86.34520309988875,131.5375,115.4425,111.8043,199.9262,147.7924,233.1581,112.9068
87.67148219991941,131.5074,115.3950,111.7900,199.9218,147.8325,227.9594,112.9912
88.99536409997381,131.5262,115.4381,111.7637,200.0568,147.3312,286.9005,112.2224
90.32092259998899,131.5400,115.4375,111.8849,199.9875,147.7050,250.6581,112.6543
91.64528429997154,131.5187,115.4462,111.8156,199.9799,147.6174,250.8987,112.6393
92.9713956998894,131.5487,115.4568,111.8406,199.9824,147.6356,250.9812,112.6293
94.29601559997536,131.4906,115.4150,111.8393,199.9487,147.6375,250.9031,112.6237
95.62125969992485,131.5362,115.3950,111.8637,199.9387,147.5781,250.9268,112.6650
96.94577389990445,131.5187,115.4575,111.8000,199.9855,147.6387,250.9293,112.6693
98.27205089991912,131.4818,115.4325,111.7837,199.9449,147.6762,250.9086,112.6219
99.59669649996795,131.5125,115.4162,111.8393,199.9556,147.6268,250.8362,112.6869
100.9208547999151,131.4855,115.4118,111.8287,199.9612,147.6093,250.8412,112.6518
102.24642759992275,131.5456,115.4625,111.8643,199.9550,147.6243,250.8755,112.6906
103.57253859995399,131.5187,115.3719,111.8181,199.9637,147.6168,250.9068,112.6756
104.89677049999591,131.5131,115.4156,111.8006,199.9781,147.6181,250.8906,112.6599
106.22149369993713,131.5081,115.3837,111.8025,199.9330,147.6274,250.8899,112.6912
107.5463691999903,131.4768,115.4387,111.8387,199.9312,147.6199,250.8937,112.6718
108.87252599990461,131.4643,115.4056,111.8112,199.9525,147.7662,249.2756,112.5956
110.19732079992536,131.4731,115.4018,111.8412,199.9399,147.5081,451.7499,111.8781
111.52176909998525,131.4719,115.4200,111.8474,199.8824,147.5099,276.3823,112.4562
112.84653569990769,131.4799,115.4099,111.8119,199.8661,147.5356,276.4993,112.4243
114.17298669996671,131.5150,115.4081,111.7868,199.9237,147.5500,276.5093,112.4331
115.49807669990696,131.4750,115.4631,111.7962,199.9230,147.5624,276.4636,112.4493
116.82271859992761,131.4625,115.4506,111.7862,199.9318,147.5312,276.3530,112.4331
118.14699349994771,131.4937,115.4143,111.8150,199.8906,147.5049,276.3480,112.4881
119.47372939996421,131.4612,115.4506,111.8143,199.8925,147.4855,276.3505,112.4893
120.79835959989578,131.4755,115.3974,111.8281,199.8887,147.5406,276.2974,112.4312
122.12254369992297,131.5306,115.4225,111.7481,199.8437,147.4862,276.1818,112.4837
123.44687839993276,131.4330,115.4237,111.8181,199.9006,147.5037,276.1693,112.4337
124.77338269993197,131.4380,115.3868,111.8143,199.9406,147.5244,276.1117,112.4231
126.0973296999,131.4237,115.4331,111.7744,199.8818,147.5106,276.1193,112.4349
127.42279859993141,131.4500,115.3844,111.8287,199.8562,147.4955,285.6055,112.4506
128.74682549992576,131.4681,115.4325,111.8062,199.8605,147.3093,304.5073,112.1443
130.07343179988675,131.4537,115.3956,111.7456,199.8661,147.3431,304.2206,112.2281
131.39785909990314,131.4330,115.4012,111.7643,199.9068,147.2912,304.0149,112.1787
132.7223705999786,131.4068,115.4300,111.7450,199.8925,147.3400,303.7999,112.1731
134.0484686999116,131.4268,115.4025,111.7587,199.9224,147.3381,303.7455,112.1906
135.37295079999603,131.4330,115.4400,111.7706,199.8381,147.3337,303.6105,112.1974
136.69740779988933,131.4156,115.3994,111.7606,199.9230,147.3087,303.5555,112.1793
138.021801799885,131.4037,115.4043,111.7443,199.8469,147.3487,303.5698,112.1612
139.34809729992412,131.3918,115.3744,111.8119,199.8674,147.3525,303.4518,112.2006
140.67397099989466,131.4362,115.3700,111.7712,199.9074,147.3149,303.3330,112.1312
