,time,p4,p5,p6
0,0.0,0.0,0.0,0.0
1,0.0284879207611084,0.0,-0.6062000000000012,-0.5949999999999704
2,0.05457663536071777,0.0,0.30749999999999744,-0.28069999999996753
3,0.08068537712097168,0.0,0.005000000000002558,0.0
4,0.1104574203491211,0.0,2.445700000000002,-0.5949999999999704
5,0.13611865043640137,0.0,0.005000000000002558,-0.6129999999999995
6,0.16381525993347168,0.0,-0.302500000000002,-1.1736999999999966
7,0.19043469429016113,0.0,-0.6094000000000008,-1.1736999999999966
8,0.21764779090881348,0.0,0.0,-1.4712999999999852
9,0.24487662315368652,0.0,-0.3068000000000026,-1.751800000000003
10,0.27199602127075195,0.0,0.005000000000002558,-1.4712999999999852
11,0.3005340099334717,0.0,0.3119000000000014,-1.7687999999999988
12,0.32758450508117676,0.0,-0.6094000000000008,-1.7687999999999988
13,0.35462403297424316,0.0,-0.3149999999999977,-0.8587999999999738
14,0.38169407844543457,0.0,-0.01180000000000092,-1.7687999999999988
15,0.4087948799133301,0.0,2.4619,-2.0668999999999755
16,0.4358232021331787,0.0,-0.6094000000000008,-2.0494999999999663
17,0.462918758392334,0.0,-0.3068000000000026,-1.7687999999999988
18,0.4913496971130371,0.0,0.29129999999999967,-2.3473999999999933
19,0.5188202857971191,0.0,-0.29930000000000234,-2.9424999999999955
20,0.547360897064209,0.0,-0.302500000000002,-2.6275999999999726
21,0.5725047588348389,0.0,-0.302500000000002,-2.6275999999999726
22,0.5993382930755615,0.0,-0.302500000000002,-2.9424999999999955
23,0.6272320747375488,0.0,0.3119000000000014,-3.240599999999972
24,0.6539504528045654,0.0,-0.302500000000002,-2.9254999999999995
25,0.6817142963409424,0.0,-0.302500000000002,-3.240599999999972
26,0.7088675498962402,0.0,-0.3068000000000026,-3.8356999999999744
27,0.7359817028045654,0.0,-0.6094000000000008,-3.240599999999972
28,0.7636346817016602,0.0,-0.3068000000000026,-3.240599999999972
29,0.7905364036560059,0.0,-0.004300000000000637,-2.9424999999999955
30,0.8183169364929199,0.0,-0.01559999999999917,-3.240599999999972
31,0.8443577289581299,0.0,3.6743999999999986,-3.5557000000000016
32,0.8734924793243408,0.0,0.30749999999999744,-2.9424999999999955
33,0.9000589847564697,0.0,0.0,-2.9424999999999955
34,0.9271621704101562,0.0,0.3119000000000014,-2.9424999999999955
35,0.9542379379272461,0.0,0.3031999999999968,-2.329999999999984
36,0.9813244342803955,0.0,0.9219000000000008,-1.4543999999999642
37,1.010831356048584,0.0,0.9219000000000008,-1.7687999999999988
38,1.0353670120239258,0.0,1.5281999999999982,-1.4887999999999693
39,1.0633745193481445,0.0,1.838799999999999,0.017400000000009186
40,1.0932259559631348,0.0,2.1387999999999963,0.8932000000000357
41,1.1179866790771484,0.0,2.7569000000000017,2.9599000000000046
42,1.1450977325439453,0.0,3.3744000000000014,5.010000000000048
43,1.1716537475585938,0.0,4.292499999999997,9.425000000000011
44,1.1986684799194336,0.0,5.210700000000003,15.613
45,1.2258427143096924,0.0,7.3419000000000025,27.12990000000002
46,1.2541000843048096,0.0,9.806899999999999,50.13370000000003
47,1.2810654640197754,0.0,12.871899999999997,88.41430000000003
48,1.3083381652832031,0.0,15.015,133.32620000000003
49,1.3354296684265137,0.0,16.551299999999998,389.16420000000005
50,1.3623988628387451,0.0,12.850000000000001,591.9248
51,1.389415979385376,0.0,12.246899999999997,579.6786
52,1.4165444374084473,0.0,13.171300000000002,505.0005
53,1.4435429573059082,0.0,13.79,402.5898
54,1.4719936847686768,0.0,13.79,307.6974
55,1.4990804195404053,0.0,15.0013,244.47240000000002
56,1.5265512466430664,0.0,15.9407,218.25930000000002
57,1.5534989833831787,0.0,15.326299999999996,217.65300000000002
58,1.5804452896118164,0.0,15.326299999999996,228.37550000000002
59,1.6076631546020508,0.0,15.015,240.3111
60,1.634570598602295,0.0,15.012500000000003,250.44860000000003
61,1.6630043983459473,0.0,15.018799999999999,256.4168
62,1.690166711807251,0.0,15.322499999999998,257.00550000000004
63,1.7172281742095947,0.0,14.715699999999998,256.7149
64,1.744074821472168,0.0,14.7119,256.6993
65,1.7712595462799072,0.0,15.6338,256.7149
66,1.798241376876831,0.0,14.707500000000003,257.3036
67,1.8253357410430908,0.0,14.7119,257.3036
68,1.8538529872894287,0.0,14.404400000000003,257.2961
69,1.8808856010437012,0.0,14.7119,257.00550000000004
70,1.9079644680023193,0.0,15.9407,257.3036
71,1.934950351715088,0.0,15.015,257.60240000000005
72,1.9625146389007568,0.0,15.015,257.59430000000003
