time,s1,s2,s3,s4,s5,s6,s7
1.0922105000026932,126.2956,90.6731,121.2762,133.3755,119.1637,138.6356,128.1193
2.417017700001452,126.2962,90.6550,121.2531,133.3737,119.1737,138.6149,128.1037
3.7428168000005826,126.2612,90.6500,121.2056,133.3649,119.1381,138.5831,128.0893
5.067019300000538,126.2637,90.6150,121.2719,133.3856,119.1656,138.5962,128.1005
6.391385599999921,126.2299,90.6544,121.2343,133.3950,118.9724,138.4150,128.1474
7.715848600000754,126.3456,90.8125,121.3750,133.2687,119.0706,137.4237,127.7675
9.042116000000533,131.5293,88.7150,121.3862,133.6356,119.4962,138.7524,128.1837
10.366694500000449,131.2800,88.7987,121.4243,133.6868,119.4381,138.7931,128.2043
11.69134320000012,128.8862,88.5756,121.3331,133.6456,119.4956,138.9594,128.3105
13.016658100001223,136.9643,88.7275,121.2081,133.5844,119.4699,138.9899,128.3837
14.340198000001692,131.2018,88.7744,121.2656,133.6406,119.4906,138.9949,128.3762
15.665982900001836,131.3393,88.7750,121.3431,133.6118,119.5099,138.9699,128.3931
16.99183500000072,131.4918,88.7881,121.3756,133.6193,119.5087,138.9675,128.3437
18.31515390000277,131.4037,88.8543,121.3393,133.6337,119.5324,139.0212,128.3699
19.63963220000005,131.3875,88.8293,121.3650,133.6868,119.5450,138.9687,128.3849
20.965461600000708,131.4911,88.8106,121.4300,133.6855,119.5531,138.9768,128.3012
22.290448600000673,131.3693,88.8593,121.3487,133.6581,119.5768,139.0137,128.3868
23.6155104999998,131.3556,88.8756,121.4037,133.6874,119.5375,138.9799,128.2762
24.93905889999951,131.3562,88.8181,121.4187,133.7537,119.5787,138.9799,128.3543
26.264648100001068,131.4750,88.8562,121.3143,133.6937,119.5837,138.9181,128.3018
27.590068699999392,131.4212,88.8506,121.4056,133.6793,119.5268,138.9911,128.3469
28.913479500002722,131.4143,88.9018,121.4487,133.6774,119.5450,139.0062,128.2993
30.23851090000244,131.4006,88.8387,121.4000,133.7380,119.5406,138.9449,128.3156
31.56464910000068,131.3937,88.8787,121.3918,133.7306,119.5818,138.9518,128.2187
