time,s1,s2,s3,s4,s5,s6,s7
0.5104968000014196,125.9500,108.8537,108.3831,192.4268,142.7512,163.9849,107.8974
1.834602899994934,125.9375,108.8849,108.3525,192.4218,142.8018,164.0412,107.9156
3.159297300000617,125.9943,108.8175,108.3493,192.4068,142.8130,164.0800,107.9619
4.486561300000176,125.9825,108.9099,108.3300,192.4274,142.8293,164.0449,107.9156
5.810765700000047,125.9893,108.8974,108.2975,192.3974,142.8549,164.0743,107.9362
7.135924800000794,126.0262,108.8881,108.2793,192.4118,142.7831,164.1112,108.0206
8.459761199999775,126.0262,108.9293,108.2744,192.3994,142.7574,164.1187,108.0006
9.786886499998218,126.0693,108.9418,108.2844,192.3918,142.7406,164.0812,108.0318
11.111060199997155,126.0625,108.9719,108.2412,192.4299,142.7724,164.0531,108.0437
12.436141400001361,126.0844,108.9831,108.2418,192.4037,142.8124,164.1012,107.9856
13.76065109999763,126.0969,109.0112,108.2581,192.4612,142.7719,164.1287,108.0625
15.087038300000131,126.1387,109.0412,108.2231,192.4268,142.8036,164.0599,108.0306
16.411187799996696,126.1706,109.0306,107.9974,192.4050,142.8199,164.0150,107.9056
17.736012900000787,126.1681,108.0712,113.1568,192.0480,142.6581,164.1531,108.1412
19.06234299999778,126.1674,108.0906,113.1462,192.0331,142.6768,164.1174,108.2137
20.386984799995844,126.2175,108.0981,113.0956,192.0244,142.6843,164.0931,108.1993
21.711674599995604,126.1599,108.1324,113.0193,191.9899,142.6431,164.1012,108.1506
23.03626559999975,126.2375,108.1825,112.9974,191.9818,142.6843,164.1693,108.1531
24.362829099998635,126.2731,108.2418,112.9875,192.0649,142.6987,164.1081,108.1112
25.68714860000182,126.2306,108.2256,113.0037,192.0412,142.6500,164.1425,108.1718
27.01118239999778,126.2737,108.2719,112.9806,192.0536,142.6156,164.1331,108.1043
28.33702110000013,126.2612,108.3600,112.9956,192.0093,142.7219,164.0974,108.1231
29.66278549999697,126.2731,108.3331,113.0424,192.0681,142.6743,164.0969,108.1237
30.988292199996067,126.3193,108.3812,113.0418,192.0462,142.6956,164.1018,108.1162
32.31200489999901,126.3050,108.3937,112.9706,192.0580,142.6500,164.0906,108.1349
33.63688349999575,126.3481,108.3549,113.0081,192.0562,142.6625,164.0724,108.0612
34.963205399995786,126.3050,108.4474,112.9531,192.0206,142.6437,164.1462,108.1075
36.288357599994924,126.3518,108.4125,112.9668,192.1018,142.7006,164.1487,108.0918
37.61208959999931,126.3162,108.4568,113.5956,192.0012,142.7112,164.1093,108.0775
38.93848540000181,126.3500,108.2612,122.5150,191.7824,142.6506,164.0781,108.0462
40.2642887999973,126.3500,108.4581,117.5687,192.2324,142.8369,164.1281,107.8094
41.58784349999769,126.4106,108.4418,117.6168,192.2399,142.8469,164.1062,107.8062
42.9128383999996,126.3868,108.4637,117.5349,192.1662,142.8762,164.1149,107.7662
44.239638499995635,126.4225,108.5268,117.5568,192.1924,142.8168,164.1349,107.7800
45.56374979999964,126.4106,108.5268,117.5900,192.2293,142.7880,164.1049,107.8212
46.88819439999497,126.4500,108.4850,117.5599,192.2219,142.8406,164.1087,107.7618
48.213221899997734,126.4862,108.5550,117.5531,192.1812,142.8406,164.1368,107.8587
49.5395600999982,126.4724,108.6106,117.5468,192.1962,142.8505,164.0718,107.7581
50.86422279999533,126.4462,108.5719,117.5599,192.2168,142.8500,164.1512,107.7856
52.18912989999808,126.4937,108.6312,117.5244,192.1912,142.8349,164.0812,107.7768
53.515020099999674,126.5237,108.5918,117.4706,192.2043,142.8668,164.1130,107.7375
54.84002650000184,126.5056,108.6594,117.4619,192.2037,142.8493,164.1281,107.7724
56.164307799997914,126.4518,108.6987,117.8775,192.1381,142.8331,164.1318,107.8119
57.488986600001226,126.4756,108.5175,121.2075,192.2062,142.8412,164.0812,107.7500
58.81555449999723,126.5000,108.5468,121.2612,192.2224,142.8661,164.0893,107.7193
60.14094729999488,126.5106,108.6181,121.3075,192.1943,142.8381,164.1293,107.7275
61.466069699999935,126.4969,108.5719,121.2368,192.2037,142.8049,164.1356,107.7437
62.79022840000107,126.5200,108.6006,121.2219,192.2087,142.8512,164.1630,107.7243
64.11723609999899,126.5250,108.6344,121.2887,192.2068,142.8724,164.1161,107.7050
65.44142599999759,126.5599,108.6512,121.2744,192.1906,142.8268,164.0662,107.6943
66.76541029999498,126.5693,108.7043,121.2587,192.2487,142.8512,164.1068,107.7331
68.0934133999981,126.5324,108.6974,121.2844,192.2281,142.8525,164.1243,107.6831
69.41738149999583,126.5918,108.7506,121.2574,192.2199,142.8275,164.0474,107.6875
70.7428820999994,126.5900,108.6787,121.2400,192.2037,142.8275,164.0624,107.6618
72.06643619999522,126.5268,108.7844,121.2012,192.2243,142.9087,164.0612,107.7143
73.39331229999516,126.6806,108.9131,123.1118,191.9824,142.8062,164.1656,107.8837
74.7185937999966,126.5074,108.6106,130.5005,192.1574,142.9174,164.1018,107.6175
76.04232419999607,126.5525,108.6462,130.4993,192.1425,142.8500,164.1331,107.6456
77.36814909999521,126.4787,108.6324,130.5781,192.1368,142.9150,164.1255,107.6231
78.6939280000006,126.5387,108.7175,130.4606,192.1331,142.8981,164.0918,107.6599
80.01888979999785,126.5525,108.7075,130.4493,192.1693,142.9343,164.1062,107.6356
81.34497109999938,126.5756,108.7381,130.4737,192.1356,142.8843,164.0844,107.7056
82.67050129999552,126.5825,108.7900,130.4750,192.1443,142.8331,164.1087,107.6043
83.99565409999923,126.6181,108.7131,130.4599,192.1156,142.9387,164.1293,107.6469
85.32010920000175,126.5706,108.7818,130.4974,192.1574,142.8787,164.1324,107.6349
86.6447210999977,126.6206,108.8443,130.4712,192.1855,142.9050,164.0624,107.6443
87.97075429999677,126.6618,108.8481,130.4424,192.0969,142.8824,164.1174,107.6193
89.29538799999864,126.6400,108.8175,130.4374,192.1818,142.9218,164.1293,107.5981
90.6200716999956,126.6312,108.8793,130.4281,192.1343,142.9650,164.1062,107.6674
91.94611579999764,126.6487,108.8493,130.4662,192.1537,142.8893,164.0568,107.6344
93.27263059999677,126.5981,108.7893,134.9955,192.1005,142.8900,164.1056,107.6100
94.59829419999733,126.5568,108.7168,139.6637,192.0630,142.9224,164.0681,107.5993
95.92236409999896,126.5531,108.7312,139.7355,192.1331,142.9406,164.0881,107.5931
97.24788139999873,126.5987,108.7731,139.7512,192.0806,142.9062,164.0637,107.6031
98.57314989999577,126.5181,108.7556,139.7806,192.0906,142.9156,164.1312,107.5806
99.89842019999924,126.5981,108.8000,139.6774,192.0969,142.8956,164.0800,107.5606
101.22326279999834,126.5650,108.8737,139.9212,192.0887,142.8862,164.0706,107.6106
102.54917099999875,126.6349,108.8606,139.7199,192.0605,142.9537,164.0406,107.5787
103.87405790000048,126.6237,108.8593,139.6199,192.0800,142.8950,164.1456,107.6100
105.19866619999812,126.5981,108.8119,139.7912,192.0912,142.9437,164.0580,107.5687
106.52440049999859,126.6356,108.8887,139.7618,192.1043,142.9512,164.1193,107.5431
107.84989859999769,126.5775,108.9074,139.6606,192.0731,142.9286,164.0462,107.5743
109.17501279999851,126.5781,108.9212,139.8293,192.0812,142.9250,164.1230,107.5256
110.49934309999662,126.6181,108.8756,140.4862,192.1193,142.9662,164.0250,107.5575
111.82670159999543,126.6125,108.7806,149.0574,191.9050,142.9018,164.0856,107.5806
113.15165780000098,126.6281,108.8325,148.9637,191.9556,142.9206,164.0681,107.5681
114.4763540999993,126.6156,108.8293,148.9162,191.9418,142.8431,164.0536,107.5475
115.80129260000103,126.6425,108.8474,148.9875,191.9556,142.9212,164.0418,107.5244
117.12780049999856,126.6137,108.8719,149.1130,191.9393,142.9293,164.1049,107.5581
118.45242969999526,126.6418,108.8900,148.8505,191.9531,142.9781,164.0168,107.5412
119.77763009999762,126.5956,108.9568,148.8199,191.9799,142.9206,164.0362,107.5581
121.10188380000181,126.6893,108.9331,148.9474,191.9462,142.9137,164.0737,107.5424
122.42812389999744,126.6324,108.9331,148.9074,191.9612,142.9374,164.0081,107.5631
123.75256029999582,126.6381,108.9362,148.8661,191.9468,142.8831,164.0693,107.5643
125.07832799999596,126.7112,108.9456,148.8356,191.9380,142.8787,164.0493,107.5587
126.40283529999579,126.6400,108.9431,148.8437,191.9799,142.9349,164.0630,107.5456
127.72875969999586,126.6687,108.9456,148.6574,191.9150,142.9018,164.0556,107.5137
129.05398340000102,126.6556,108.9862,148.9268,191.9943,142.9312,164.0599,107.4862
130.3786495999957,126.6356,108.9650,149.3925,192.0049,142.9293,164.0456,107.6031
131.70552139999927,126.6887,108.9025,158.3906,191.8749,142.9318,164.0324,107.5181
133.03103140000167,126.6693,108.8587,158.3755,191.8705,142.9262,164.0743,107.5181
134.3560045999984,126.7000,108.9094,158.3199,191.8574,142.8837,164.0349,107.5581
135.68047439999646,126.6812,108.9449,158.2262,191.8250,142.9150,164.0618,107.5168
137.00630549999914,126.6537,108.9162,158.1893,191.8250,142.8900,164.0737,107.5493
138.33177389999764,126.6718,108.9537,158.2631,191.8281,142.8581,164.1168,107.5094
139.65619929999957,126.6775,108.9818,158.2068,191.8412,142.9337,164.0800,107.5418
140.9811913999947,126.7094,108.9737,158.3062,191.8824,142.9556,164.0806,107.5262
142.30740700000024,126.6625,108.9462,158.1893,191.8681,142.9293,164.0224,107.5493
143.63196790000075,126.6812,108.9912,158.1755,191.8681,142.8843,164.0531,107.5212
144.95708970000123,126.6781,108.9750,158.1474,191.8562,142.9262,164.0775,107.5212
146.2823206999965,126.7256,108.9831,158.1949,191.9043,142.9193,164.0718,107.5031
147.60768390000158,126.6937,109.0162,158.2349,191.8512,142.9587,164.0443,107.5150
148.93253069999628,126.6743,109.0037,158.1737,191.9094,142.8906,164.0556,107.4831
150.25608130000182,126.6937,109.0462,158.1506,191.8443,142.8868,164.0505,107.4750
151.5829792000004,126.6943,109.0562,158.1887,191.8587,142.9137,164.1130,107.5099
152.90764240000135,126.7224,109.0493,158.1650,191.8843,142.8900,164.0599,107.5387
154.2331139999951,126.6912,109.0706,158.0943,191.8381,142.9000,164.0743,107.4887
155.55738949999795,126.7862,109.2031,158.0812,191.8156,142.9056,164.0318,107.5337
156.88293139999587,126.6406,108.9756,167.5893,191.7262,142.8749,164.0424,107.4974
158.20861709999735,126.6981,108.9937,167.5568,191.7349,142.9387,163.9731,107.4387
159.53354240000044,126.6368,108.9887,167.5074,191.7681,142.9581,164.0580,107.5099
160.8586806999956,126.6562,108.9562,167.3174,191.7368,142.8705,164.0018,107.5094
162.1849671999953,126.6012,109.0244,167.3605,191.7693,142.8549,164.0275,107.4862
163.50960729999497,126.6287,108.9737,167.4056,191.7518,142.8531,164.0793,107.5175
164.8342105999982,126.6037,109.0431,167.3943,191.7737,142.9094,164.0118,107.4837
166.1607656999986,126.5825,109.0581,167.6469,191.7587,142.9575,164.0706,107.4768
167.48478719999548,126.5856,109.0550,168.0762,191.8193,142.9431,164.0480,107.4731
168.80967429999873,126.6293,109.0787,167.9187,191.7668,142.8724,164.0312,107.4687
170.134973799999,126.5943,109.1219,167.4868,191.7443,142.8599,164.0393,107.5181
171.46073199999955,126.6200,109.0344,167.7099,191.7518,142.9424,164.0275,107.4806
172.7857784000007,126.6068,109.1550,167.3124,191.7731,142.9099,164.0706,107.4925
174.11052019999624,126.5869,109.0981,168.2162,191.7706,142.8987,164.0200,107.5450
175.4349396999969,126.6131,108.9837,175.0587,191.6724,142.9125,164.0049,107.4387
176.76111700000183,126.5087,109.0543,175.3112,191.6130,142.9156,163.9911,107.4331
178.08585949999542,126.5562,109.0224,175.4712,191.6568,142.8400,164.0318,107.4400
179.41121339999518,126.5487,109.0643,175.3643,191.6681,142.9506,163.9931,107.4656
180.7378000999961,126.5687,109.0231,175.1456,191.6656,142.8768,163.9993,107.4599
182.06256819999544,126.5599,109.0456,175.1849,191.6412,142.8818,164.0118,107.4449
183.38746349999565,126.5687,109.1200,175.1812,191.6949,142.8950,164.0349,107.4812
184.71225189999677,126.5981,109.0481,175.4737,191.6437,142.8843,163.9681,107.4587
186.0376980000001,126.5337,109.0844,175.2756,191.6668,142.9193,163.9699,107.4956
187.36280189999525,126.5650,109.0974,175.2062,191.6693,142.8806,163.9880,107.4994
188.6876665000018,126.5737,109.1000,175.1193,191.6662,142.8881,164.0193,107.4843
190.01277599999594,126.4525,109.0981,175.1406,191.6743,142.9168,164.0318,107.4662
191.33883960000094,126.4912,109.1412,175.4193,191.7062,142.9125,164.0219,107.4675
192.66360120000172,126.4793,109.0012,184.2650,191.5293,142.8312,164.0181,107.4449
193.98885549999977,126.4743,108.9719,184.7631,191.5480,142.8868,164.0143,107.4775
195.3143452000004,126.4737,109.0062,184.7437,191.5306,142.8868,164.0356,107.4743
196.6396734000009,126.5250,109.0693,184.1943,191.5656,142.8868,163.9949,107.4306
197.96376569999848,126.4937,109.0712,184.3287,191.5356,142.8437,164.0112,107.4387
199.2888768999983,126.4531,109.0162,184.4625,191.5443,142.8931,164.0118,107.4775
200.6157910999973,126.4418,109.0468,184.4118,191.5362,142.8693,164.0349,107.4587
201.9404452999952,126.4225,109.0250,184.5175,191.5918,142.8925,163.9837,107.4143
203.26443460000155,126.4531,109.0662,184.5181,191.5806,142.8937,163.9831,107.4712
204.58932690000074,126.4168,109.1018,184.3443,191.5012,142.8824,163.9911,107.4724
205.91581459999725,126.4356,109.0575,184.2468,191.5993,142.8862,163.9937,107.4756
207.24038779999682,126.4425,109.1681,184.6494,191.5662,142.8962,163.9675,107.4906
208.56538799999544,126.4474,109.1618,185.1681,191.6230,142.8456,163.9650,107.4719
209.8900044999973,126.5575,109.1156,186.7706,191.3693,142.8743,163.9962,107.4474
211.21629549999489,126.4174,108.9868,194.3887,191.4393,142.8806,163.9937,107.5043
212.5414877000003,126.4356,109.0219,193.9306,191.4418,142.8974,164.0162,107.4431
213.86622630000056,126.4656,109.0099,193.8293,191.4187,142.9031,164.0437,107.4206
215.19257909999578,126.4469,109.0662,193.9955,191.4619,142.8737,164.0005,107.4168
216.51724029999605,126.4018,109.0750,193.7568,191.4293,142.8349,163.9699,107.4806
217.84178209999664,126.3568,109.0262,193.8474,191.4362,142.8474,163.9987,107.4431
219.16657929999928,126.4018,109.0825,193.9050,191.4324,142.8956,163.9918,107.4831
220.49280319999525,126.3900,109.0331,193.8812,191.4312,142.8737,163.9868,107.3881
221.8175173999989,126.3849,109.0337,193.8687,191.4156,142.9374,164.0231,107.4162
223.14284749999933,126.3487,109.0869,193.9112,191.4556,142.8543,163.9968,107.4418
224.4667690999995,126.3562,109.0675,193.7324,191.4150,142.8581,164.0244,107.4168
225.7942445000008,126.3606,109.0925,194.0375,191.4406,142.8730,163.9999,107.4543
227.11855690000084,126.3687,109.1250,193.7099,191.4750,142.8881,163.9943,107.4006
228.44330289999925,126.3662,109.0768,196.9018,191.4662,142.8625,164.0462,107.4575
229.77066199999535,126.3543,109.1469,197.9255,191.4112,142.8818,163.9799,107.3918
231.09534580000036,126.4062,109.0869,196.8206,191.4550,142.9206,163.9656,107.4556
232.41967540000041,126.3744,109.1031,196.8318,191.4406,142.8900,164.0074,107.4068
233.74463979999564,126.3856,109.0949,196.5356,191.4500,142.8962,164.0406,107.3837
235.07099119999475,126.3525,109.1349,196.9724,191.4125,142.8661,164.0056,107.4187
236.39604279999912,126.2975,109.1662,196.8599,191.4306,142.9199,164.0150,107.4550
237.72039669999504,126.3325,109.1168,196.9193,191.4224,142.8737,164.0005,107.4306
239.0459514999966,126.3219,109.1618,196.6712,191.4330,142.8937,164.0349,107.3900
240.37154839999857,126.3306,109.1756,196.4706,191.4094,142.8843,163.9662,107.4318
241.69643789999827,126.3156,109.1756,196.6337,191.4393,142.8531,163.9793,107.4331
243.02270560000034,126.3481,109.2594,196.7268,191.4187,142.9118,164.0344,107.4168
244.3488445999974,126.2737,109.1856,196.6456,191.4468,142.9349,164.0524,107.4525
245.67328260000068,126.2849,109.2056,196.6381,191.3762,142.8868,163.9662,107.4043
246.99787890000152,126.3106,109.2831,196.6674,191.4193,142.9156,163.9262,107.3656
248.32347630000004,126.2150,109.2031,201.0162,191.3674,142.9262,164.0337,107.4200
249.64982549999695,126.2506,109.1925,200.3587,191.3487,142.8525,163.9955,107.4281
250.97459279999748,126.2199,109.2224,200.4168,191.3843,142.8974,163.9312,107.4493
252.2993803999998,126.2793,109.2094,200.4312,191.3843,142.9118,163.9799,107.4268
253.6247951999976,126.2568,109.1949,200.5074,191.3674,142.8693,163.9793,107.3987
254.95111180000094,126.2719,109.1469,200.4112,191.3818,142.9174,163.9343,107.4094
256.2755354999972,126.2719,109.1993,200.3431,191.3581,142.9050,163.9518,107.4231
257.59943199999543,126.2494,109.2337,200.3925,191.4137,142.8431,163.9862,107.4268
258.9267949999994,126.2512,109.2325,200.3512,191.3630,142.8762,163.9887,107.4068
260.2512770999965,126.1650,109.2506,200.1043,191.3881,142.9174,163.9650,107.4781
261.57648250000057,126.2062,109.2469,200.4081,191.3875,142.8512,163.9662,107.3931
262.90053289999923,126.1599,109.2900,199.8862,191.4712,142.9212,164.0131,107.4181
264.2276794999998,126.2150,109.2787,200.5431,191.3893,142.8712,163.9949,107.3950
