time,s1,s2,s3,s4,s5,s6,s7
0.7055422000048566,125.8650,113.3981,106.7050,189.3956,147.5387,162.7505,108.2337
2.0321428000024753,125.8068,113.4050,106.7037,189.3587,147.5593,162.7756,108.2081
3.3567456000018865,125.8956,113.3300,106.7099,189.4043,147.5900,162.8068,108.1900
4.681567500003439,125.7818,113.3600,106.6456,189.4619,147.4250,162.8187,108.0844
6.006239700000151,125.8031,113.3994,106.7299,189.4568,147.6324,162.7968,108.1224
7.33365010000125,125.8150,113.3793,106.6718,189.4887,147.4349,162.8243,108.0699
8.65781650000281,125.8206,113.4074,106.7068,189.5187,147.5349,162.8049,108.0987
9.982771000002685,125.7719,113.3974,106.7012,189.5206,147.4474,162.8168,108.0074
11.308940300004906,125.7731,113.3724,106.7487,189.5287,147.5487,162.7831,108.0212
12.633567700002459,125.7987,113.4300,106.7550,189.5731,147.4418,162.8375,108.0224
13.958520899999712,125.7806,113.3787,106.7469,189.6143,147.4094,162.7987,108.0187
15.283481700003904,125.7781,113.3875,106.7050,189.5618,147.6574,162.9456,107.8868
16.610534900006314,125.8206,113.4018,106.7875,189.7499,147.4468,162.5468,107.7987
17.9348009000023,125.7912,113.3518,106.7968,189.4650,150.6806,162.5624,107.8119
19.26038680000056,125.7818,113.3662,106.7824,189.5400,150.7499,162.5312,107.7893
20.584579700000177,125.8437,113.3856,106.7800,189.5443,150.6993,162.5731,107.7381
21.91156950000004,125.8162,113.3556,106.8099,189.5524,150.7681,162.5643,107.7556
23.23675500000536,125.7918,113.3643,106.7868,189.5387,150.7250,162.5674,107.7281
24.561249700003827,125.8199,113.3800,106.8006,189.6500,150.7668,162.4906,107.7081
25.88796920000459,125.8000,113.3593,106.8937,189.6574,150.6837,162.5668,107.7068
27.212578400001803,125.8018,113.3587,106.8431,189.6874,150.6893,162.5724,107.6674
28.537713600002462,125.7574,113.3631,106.7924,189.6893,150.6818,162.5712,107.6474
29.8628691000049,125.7756,113.4050,106.8700,189.6818,150.7337,162.5137,107.6494
31.189214199999697,125.7643,113.3656,106.8824,189.7343,150.6331,162.6168,107.6137
32.51408200000151,125.7299,113.3775,106.8474,189.7844,150.6830,162.5268,107.5849
33.838813400005165,125.7081,113.3912,106.8050,189.8206,150.7000,162.5731,107.5831
35.164725599999656,125.7456,113.3862,106.8412,189.8325,155.6168,162.1112,107.4781
36.491292200000316,125.7175,113.3750,106.8662,189.9424,153.3143,162.6337,107.6100
37.81518910000159,125.6856,113.4581,106.9893,189.8112,155.0906,162.2824,107.4506
39.1398668000038,125.7587,113.4143,107.0012,189.8099,155.0468,162.3087,107.4818
40.466820200002985,125.6812,113.3956,106.9650,189.8661,155.0137,162.2993,107.3844
41.79154879999987,125.7043,113.4531,106.9906,189.8705,155.0837,162.3387,107.4193
43.11665390000417,125.7856,113.4094,106.9843,189.9043,155.0356,162.3681,107.3762
44.44263620000129,125.7256,113.4275,107.0125,189.9355,154.9987,162.3369,107.4031
45.76750020000327,125.7075,113.4125,107.0250,189.9787,155.0468,162.3474,107.3637
47.091837200001464,125.7062,113.4212,107.0181,189.9456,154.9843,162.3537,107.3606
48.41734630000428,125.7450,113.4150,107.0175,189.9668,154.9681,162.3256,107.3224
49.744218500003626,125.7706,113.3875,107.0331,190.0018,155.0150,162.3231,107.3043
51.068512500001816,125.7131,113.4231,107.0337,190.0568,154.9824,162.3287,107.3106
52.39367620000121,125.7387,113.3900,107.0344,190.0106,154.9312,162.3181,107.2962
53.718868900003145,125.6800,113.4312,107.0312,190.1037,154.9274,162.3287,107.2775
55.04517730000225,125.6706,113.3293,107.0418,190.0775,154.9449,162.3525,107.2287
56.36964300000545,125.6875,113.4000,107.0787,190.0849,154.9412,162.3337,107.2681
57.69508200000564,125.7119,113.3918,107.0594,190.1181,154.9306,162.3243,107.2606
59.02004940000188,125.6918,113.4237,107.0224,190.1718,154.9018,162.3375,107.2587
60.346065800004,125.6381,113.3800,107.1025,190.1056,154.9250,162.2974,107.2437
61.67053250000026,125.6612,113.3449,107.0974,190.1799,154.9575,162.3325,107.1812
62.99560650000058,125.6974,113.4168,107.1469,190.1962,154.9449,162.3449,107.2081
64.32164860000194,125.6494,113.3837,107.1025,190.3300,155.4012,162.3275,107.2356
65.64746630000445,125.6656,113.3881,107.1287,190.2393,160.3649,162.4230,107.1931
66.97231660000398,125.6431,113.3625,107.0656,190.1068,158.9099,162.3231,107.1599
68.29816750000464,125.6443,113.4225,107.1106,190.1287,158.9368,162.2549,107.1906
69.62303260000044,125.6662,113.3931,107.0869,190.1687,158.8737,162.3256,107.1800
70.94848810000258,125.6550,113.4112,107.1406,190.1743,158.9130,162.2393,107.1494
72.27282330000162,125.6244,113.3456,107.1412,190.1893,158.9043,162.2831,107.1712
73.59966290000011,125.6312,113.3756,107.1162,190.1768,158.9255,162.2868,107.1800
74.92492560000392,125.6062,113.3543,107.1287,190.1543,158.8456,162.2768,107.0837
76.25012340000103,125.6137,113.4168,107.1375,190.1824,158.8962,162.2574,107.0650
77.57464380000602,125.6381,113.4325,107.1143,190.1931,158.8730,162.3018,107.0969
78.90098969999963,125.6818,113.3281,107.1762,190.2887,158.8925,162.3237,107.1387
80.22631850000471,125.6256,113.3981,107.1631,190.2237,158.8768,162.2993,107.0856
81.5505528000067,125.6543,113.3925,107.1175,190.2349,158.8500,162.2399,107.0681
82.87719910000305,125.5818,113.3400,107.1700,190.2543,159.0637,162.2949,107.0681
84.20143680000183,125.6137,113.3943,107.1293,190.0887,164.9330,162.1518,107.0487
85.5274317000003,125.6462,113.4006,107.1231,190.1168,167.6037,162.0556,107.0318
86.8511770000041,125.6131,113.3918,107.1743,190.1656,167.5856,162.0293,107.0450
88.1780746000004,125.6881,113.4275,107.2037,190.2299,167.6255,162.0181,107.0362
89.50315060000139,125.6712,113.3756,107.2556,190.2299,167.5756,162.1118,106.9619
90.82789270000649,125.6387,113.3750,107.1681,190.2231,167.6093,162.0400,106.9943
92.15250400000514,125.6131,113.3981,107.2081,190.1668,167.7612,162.0562,106.9668
93.47901900000579,125.6231,113.4112,107.2043,190.2349,167.6755,162.0437,106.9619
