time,s1,s2,s3,s4,s5,s6,s7
1.122986000002129,129.3674,88.1450,127.1312,132.3024,118.8818,137.5344,127.0831
2.44781950000106,129.3224,88.2068,127.0512,132.3362,118.8974,137.5268,127.0974
3.7731239999993704,129.3893,88.2456,127.1725,132.3124,118.8818,137.4712,127.0187
5.097256799999741,129.3143,88.2806,126.9987,132.3418,118.9268,137.5536,127.0219
6.421877299999323,129.3387,88.2844,127.0800,132.3250,118.9881,137.5406,127.0462
7.7484748999995645,129.3718,88.3031,127.1100,132.2731,118.9469,137.5699,127.0699
9.07226250000167,129.4006,88.3268,127.0531,132.3043,118.8812,137.5212,126.9956
10.39723579999918,129.4112,88.3687,127.0400,132.3024,118.8775,137.5881,127.0599
11.72037850000197,129.4481,88.3837,127.0400,132.3749,118.9025,137.5687,127.0000
13.047555699999066,129.4174,88.4250,126.9818,132.3431,118.9300,137.5906,126.9969
14.37184939999861,129.4112,88.4881,127.0368,132.3074,118.9000,137.5400,127.0037
15.695611800001643,129.4612,88.5462,126.9699,132.2762,118.9493,137.6161,127.0400
17.021603699999105,129.4743,88.4500,126.9881,132.2612,118.9118,137.5662,126.9406
18.346702999999252,129.4931,88.5400,126.9906,132.2712,118.9112,137.5974,126.9062
19.671710599999642,129.4424,88.4937,127.0324,132.2887,118.8881,137.5887,126.9743
20.995677400002023,129.5737,88.7193,127.8893,132.1993,118.9506,137.6337,126.9631
22.320510500001546,129.5587,88.3181,139.8349,132.2387,118.8974,137.5087,126.8812
23.64650149999943,129.5043,88.5193,130.9387,132.2562,118.8974,137.6062,126.9362
24.970803200001683,129.5462,88.5412,130.9612,132.2050,118.8918,137.5969,126.9200
26.29553130000204,129.5306,88.5412,131.0324,132.2531,118.8862,137.5906,126.8900
27.620184499999596,129.6043,88.5850,131.0480,132.2275,118.9331,137.6268,126.9087
28.944440100000065,129.5856,88.6150,131.0406,132.2037,118.8437,137.5687,126.8262
30.270877999999357,129.6074,88.6806,130.9668,132.2087,118.8537,137.6268,126.8637
31.595243100000516,129.5812,88.6919,131.0162,132.1768,118.9081,137.5500,126.8543
32.91918000000078,129.6143,88.7600,130.9837,132.2068,118.9037,137.6143,126.8625
34.243989700000384,129.5818,88.7143,131.0087,132.1699,118.8994,137.6087,126.8606
35.569922400001815,129.5787,88.7537,131.0505,132.2406,118.9662,137.5806,126.8369
36.893800300000294,129.6012,88.7868,130.9437,132.1699,118.9412,137.6368,126.8369
38.21884979999959,129.6525,88.8756,130.9562,132.2424,118.9212,137.6018,126.8312
39.54261659999975,129.6375,88.8506,131.0412,132.1943,118.9206,137.6293,126.8119
40.86920250000185,129.6274,88.8706,130.9293,132.2706,118.9050,137.6012,126.7968
42.19258439999976,129.6306,88.8725,130.8393,132.2299,118.9087,137.5456,126.8237
43.518370000001596,129.6243,88.5675,145.5087,131.6830,118.9425,137.6000,126.8043
