time,s1,s2,s3,s4,s5,s6,s7
0.9311371000003419,130.4525,93.3575,120.3681,135.0918,117.4456,136.7137,126.0368
2.257731400000921,130.4506,93.3600,120.3549,135.1043,117.4418,136.7162,125.9656
3.5817743000006885,130.5018,93.3700,120.4306,135.1093,117.4050,136.6868,125.9856
4.905800900000031,130.4581,93.3912,120.3912,135.0925,117.4031,136.7094,126.0125
6.230386199997156,130.4525,93.3237,120.4243,135.0849,117.4306,136.6562,126.0487
7.555896500001836,130.4781,93.3775,120.3912,135.0881,117.3568,136.7094,126.0187
8.880130600002303,130.4581,93.3443,120.4006,135.1187,117.4537,136.6830,125.9775
10.205222399999911,130.4556,93.3381,120.4719,135.1081,117.4231,136.7287,126.0031
11.529486300001736,130.5005,93.3525,120.4231,135.1025,117.3650,136.6674,126.0099
12.85454700000264,130.4637,93.3387,120.4925,135.0943,117.4387,136.6718,125.9668
14.17946210000082,130.4312,93.3344,120.4756,135.1199,117.3568,136.6668,125.9868
15.503737499995623,130.4468,93.3387,120.4962,135.0849,117.3344,136.6743,126.0431
16.827672300001723,130.4493,93.3481,120.5537,135.0687,117.4212,136.6874,126.0393
18.152227099999436,130.4518,93.3506,120.5575,135.3212,117.1168,136.6356,125.9799
19.478017699999327,130.4324,93.3493,120.3931,151.1581,116.9237,136.5056,125.9931
20.802590799998143,130.4218,93.4393,120.5043,140.7844,117.2256,136.6081,125.9843
22.127813899998728,130.4406,93.3637,120.5118,140.7406,117.1693,136.5731,125.9825
23.45172669999738,130.4868,93.4556,120.6168,140.7750,117.2181,136.6031,125.9724
24.778352799999993,130.4855,93.4256,120.5594,140.7893,117.1599,136.6268,126.0450
26.102376800001366,130.5143,93.3856,120.6406,140.7812,117.2450,136.6112,126.0537
27.42599170000176,130.5068,93.4200,120.6081,140.8068,117.2199,136.6105,126.0056
28.7502650000024,130.4681,93.3862,120.6168,140.7437,117.1806,136.6068,125.9994
30.077537400000438,130.4193,93.4393,120.5699,140.7318,117.1925,136.5937,125.9831
31.401354199995694,130.4474,93.4087,120.6474,140.8306,117.2525,136.6218,126.0606
32.72540859999572,130.4374,93.3400,120.6750,140.7524,117.1875,136.6387,125.9781
34.05099679999694,130.4755,93.4419,120.7099,140.7781,117.2250,136.5724,126.0043
35.376042800002324,130.4687,93.3750,120.6956,141.5956,117.1506,136.6406,125.9974
36.7014960000015,130.4650,93.3437,120.5200,141.7068,117.1300,136.5518,126.0462
38.02559789999941,130.4987,93.3525,120.4806,145.7480,117.1437,136.6324,126.1018
39.350302799997735,130.4043,93.3469,120.5456,145.8724,117.0962,136.6462,126.0487
40.67522779999854,130.4737,93.3481,120.5250,145.8412,117.1293,136.5869,126.0643
42.000302100001136,130.4299,93.3450,120.5412,145.7318,117.0844,136.6362,126.0625
43.32495429999835,130.4150,93.3450,120.5412,145.7993,117.1474,136.6518,126.0656
44.64972670000134,130.4493,93.3400,120.6181,145.7637,117.1237,136.6143,126.0525
