1775859883.6672137,POS,DeviceID.LINEAR_JAWS,29.999982833862305
1775859883.667293,VEL,DeviceID.LINEAR_JAWS,-0.0017783561488613486
1775859883.6673572,CUR,DeviceID.LINEAR_JAWS,19.127824783325195
1775859883.6742291,POS,DeviceID.LINEAR_JAWS,29.999971389770508
1775859883.6742878,VEL,DeviceID.LINEAR_JAWS,-0.001058218302205205
1775859883.67434,CUR,DeviceID.LINEAR_JAWS,30.635051727294922
1775859883.6874063,POS,DeviceID.LINEAR_JAWS,29.999967575073242
1775859883.6874728,VEL,DeviceID.LINEAR_JAWS,0.0010419193422421813
1775859883.6875248,CUR,DeviceID.LINEAR_JAWS,23.70024871826172
1775859883.6944044,POS,DeviceID.LINEAR_JAWS,29.99997901916504
1775859883.6947129,VEL,DeviceID.LINEAR_JAWS,0.002383863553404808
1775859883.698387,CUR,DeviceID.LINEAR_JAWS,19.251148223876953
1775859883.7087836,POS,DeviceID.LINEAR_JAWS,29.999977111816406
1775859883.7088518,VEL,DeviceID.LINEAR_JAWS,-0.0017410553991794586
1775859883.7089121,CUR,DeviceID.LINEAR_JAWS,22.796443939208984
1775859883.7159004,POS,DeviceID.LINEAR_JAWS,30.0
1775859883.715979,VEL,DeviceID.LINEAR_JAWS,0.0026070652529597282
1775859883.7161133,CUR,DeviceID.LINEAR_JAWS,31.890911102294922
1775859883.7221453,TACTILE,]0;🐍code.py | 10.0.3\126.2956,94.8469,122.0531,130.7219,90.3219,99.5600,128.5912
1775859883.727014,POS,DeviceID.LINEAR_JAWS,29.999982833862305
1775859883.727115,VEL,DeviceID.LINEAR_JAWS,-0.0011057662777602673
1775859883.727205,CUR,DeviceID.LINEAR_JAWS,19.988988876342773
1775859883.7380233,POS,DeviceID.LINEAR_JAWS,29.99998664855957
1775859883.7381637,VEL,DeviceID.LINEAR_JAWS,-0.0007695529493503273
1775859883.738286,CUR,DeviceID.LINEAR_JAWS,25.134252548217773
1775859883.748383,POS,DeviceID.LINEAR_JAWS,29.999967575073242
1775859883.7486005,VEL,DeviceID.LINEAR_JAWS,-0.0013897542376071215
1775859883.7487957,CUR,DeviceID.LINEAR_JAWS,25.620962142944336
1775859883.7584395,POS,DeviceID.LINEAR_JAWS,29.999969482421875
1775859883.758723,VEL,DeviceID.LINEAR_JAWS,0.0023957144003361464
1775859883.7589734,CUR,DeviceID.LINEAR_JAWS,24.92389678955078
1775859883.7688606,POS,DeviceID.LINEAR_JAWS,29.999988555908203
1775859883.7691164,VEL,DeviceID.LINEAR_JAWS,0.006643702741712332
1775859883.7693448,CUR,DeviceID.LINEAR_JAWS,15.102411270141602
1775859883.7777834,POS,DeviceID.LINEAR_JAWS,30.000041961669922
1775859883.7780385,VEL,DeviceID.LINEAR_JAWS,0.0026975052896887064
1775859883.7782657,CUR,DeviceID.LINEAR_JAWS,10.374995231628418
1775859883.7823043,TACTILE,126.2937,95.7444,121.7512,130.7219,89.7119,98.9594,127.1087
1775859883.78877,POS,DeviceID.LINEAR_JAWS,30.000032424926758
1775859883.789213,VEL,DeviceID.LINEAR_JAWS,-0.0020111785270273685
1775859883.7897093,CUR,DeviceID.LINEAR_JAWS,27.770633697509766
1775859883.798114,POS,DeviceID.LINEAR_JAWS,30.000019073486328
1775859883.7984235,VEL,DeviceID.LINEAR_JAWS,-0.001497729099355638
1775859883.7990606,CUR,DeviceID.LINEAR_JAWS,27.084989547729492
1775859883.8104124,POS,DeviceID.LINEAR_JAWS,30.0000057220459
1775859883.8108215,VEL,DeviceID.LINEAR_JAWS,0.00125217461027205
1775859883.8113348,CUR,DeviceID.LINEAR_JAWS,30.768901824951172
1775859883.8193972,POS,DeviceID.LINEAR_JAWS,29.999998092651367
1775859883.819773,VEL,DeviceID.LINEAR_JAWS,-0.0027319116052240133
1775859883.820037,CUR,DeviceID.LINEAR_JAWS,23.522592544555664
