,time,p4,p5,p6
0,0.0,0.0,0.0,0.0
1,0.028531551361083984,0.0,-0.5575000000000045,0.30630000000000024
2,0.05561518669128418,0.0,0.34010000000000673,0.28559999999999874
3,0.08283233642578125,0.0,1.8099000000000274,0.0
4,0.1122281551361084,0.0,0.05190000000004602,1.2119
5,0.13984394073486328,0.0,0.3049000000000319,0.606300000000001
6,0.16477108001708984,0.0,0.32250000000004775,0.30630000000000024
7,0.19142532348632812,0.0,-0.2869000000000028,0.3000000000000007
8,0.2199387550354004,0.0,0.34010000000000673,0.5993999999999993
9,0.2470715045928955,0.0,0.018200000000035743,0.9125000000000014
10,0.2756333351135254,0.0,-0.5736999999999739,0.3000000000000007
11,0.3029646873474121,0.0,-0.269299999999987,0.3000000000000007
12,0.3300957679748535,0.0,-0.8781999999999925,0.29309999999999903
13,0.35556721687316895,0.0,-1.1825000000000045,0.606300000000001
14,0.38277554512023926,0.0,-0.8781999999999925,0.8988000000000014
15,0.4124906063079834,0.0,-1.4705999999999904,0.606300000000001
16,0.43783092498779297,0.0,-1.7755999999999972,0.3000000000000007
17,0.4649217128753662,0.0,-2.1311999999999784,0.8988000000000014
18,0.49199509620666504,0.0,-2.418199999999956,1.2119
19,0.5194187164306641,0.0,-2.671299999999974,0.606300000000001
20,0.5462899208068848,0.0,-3.2799999999999727,-0.29309999999999903
21,0.5734841823577881,0.0,-3.8893999999999664,0.0069000000000016826
22,0.6023786067962646,0.0,-4.463099999999997,0.013799999999999812
23,0.6306381225585938,0.0,-5.446299999999951,-0.5855999999999995
24,0.6567847728729248,0.0,-5.9681999999999675,-1.1919000000000004
25,0.6844460964202881,0.0,-7.203699999999969,-1.4781000000000013
26,0.7112038135528564,0.0,-7.795099999999991,-1.7774999999999999
27,0.7378747463226318,0.0,-8.134399999999971,-2.3836999999999993
28,0.7648637294769287,0.0,-10.248199999999997,-2.6686999999999994
29,0.7921366691589355,0.0,-10.517499999999984,-3.875
30,0.8203315734863281,0.0,-13.20369999999997,-4.758699999999999
31,0.8475713729858398,0.0,-14.708799999999997,-5.664999999999999
32,0.8752989768981934,0.0,-16.875,-6.2431
33,0.9023764133453369,0.0,-19.56129999999996,-7.741199999999999
34,0.9295189380645752,0.0,-22.24679999999995,-9.831199999999999
35,0.9580554962158203,0.0,-25.004399999999976,-11.021899999999999
36,0.9846358299255371,0.0,-28.260599999999954,-12.5119
37,1.0114073753356934,0.0,-31.876199999999983,-15.7925
38,1.0390536785125732,0.0,-36.68809999999996,-19.6637
39,1.0666570663452148,0.0,-42.109399999999994,-23.2425
40,1.094214916229248,0.0,-47.49059999999997,-28.0031
41,1.1202313899993896,0.0,-55.929899999999975,-34.8493
42,1.1478908061981201,0.0,-64.9375,-44.6781
43,1.1749343872070312,0.0,-75.74379999999996,-58.6475
44,1.2035443782806396,0.0,-85.34999999999997,-53.2431
45,1.2303032875061035,0.0,-88.4099,-8.0744
46,1.2573919296264648,0.0,-89.25939999999997,25.721899999999998
47,1.2848896980285645,0.0,-88.99739999999997,56.53189999999999
48,1.3115861415863037,0.0,-93.8392,103.5019
49,1.3387844562530518,0.0,-94.9719,114.86810000000001
50,1.3657894134521484,0.0,-84.68129999999996,104.695
51,1.3941843509674072,0.0,-65.8193,90.3419
52,1.4215373992919922,0.0,-48.25059999999996,81.065
53,1.4484508037567139,0.0,-43.10319999999996,76.8713
54,1.4754462242126465,0.0,-44.60379999999998,75.3837
55,1.5035955905914307,0.0,-45.87559999999996,75.08
56,1.5298819541931152,0.0,-46.10379999999998,73.2887
57,1.557239294052124,0.0,-46.40809999999999,73.285
58,1.5856435298919678,0.0,-44.299499999999966,73.28
59,1.61307692527771,0.0,-45.85759999999999,72.0919
60,1.6399481296539307,0.0,-46.40809999999999,72.0875
61,1.6687500476837158,0.0,-46.1619,71.19
62,1.694519281387329,0.0,-46.1619,71.4937
63,1.7207064628601074,0.0,-46.10379999999998,71.185
64,1.7473208904266357,0.0,-46.10379999999998,70.8906
65,1.7744042873382568,0.0,-46.142499999999984,70.8906
66,1.8035924434661865,0.0,-44.299499999999966,70.5913
67,1.8301467895507812,0.0,-45.192499999999995,70.8906
68,1.8583197593688965,0.0,-45.230699999999956,69.9931
69,1.8864960670471191,0.0,-45.83879999999999,69.9931
70,1.913254737854004,0.0,-45.8193,69.9975
71,1.9396190643310547,0.0,-45.85759999999999,69.6981
