time,s1,s2,s3,s4,s5,s6,s7
0.8338194999996631,128.7168,92.3137,120.4469,133.2706,119.2368,137.9418,127.1219
2.1572388999993564,128.7387,92.2768,120.4443,133.3406,119.2824,137.9212,127.1525
3.482261799999833,128.7687,92.2594,120.4887,133.3036,119.3162,137.9056,127.0719
4.807319999999891,128.7937,92.2668,120.4306,133.3556,119.3219,137.9474,127.1456
6.133296799998789,128.9293,92.2112,120.3693,133.3099,119.2693,137.9487,127.1469
7.457051800000045,128.8268,92.1806,120.4012,133.2793,119.3212,137.9087,127.1293
8.782171999999264,128.8787,92.1906,120.4474,133.3143,119.3181,137.8994,127.1418
10.10496989999956,128.8625,92.1618,120.4581,133.3112,119.2212,137.9268,127.0962
11.43181259999983,128.9050,92.2112,120.3818,133.2980,119.3006,137.9006,127.1187
12.75576159999764,128.9812,92.2068,120.4349,133.2962,119.3168,137.9312,127.1324
14.080019699998957,128.9337,92.2119,120.3856,133.3124,119.2643,137.9437,127.1281
15.405017899996892,128.9862,92.1875,120.4074,133.3250,119.2900,137.9474,127.1331
16.73001779999686,128.9437,92.2281,120.3668,133.3031,119.3050,137.9656,127.1437
18.054258699998172,128.9775,92.1794,120.3900,133.3287,119.3037,137.9412,127.1481
19.379075400000147,128.9799,92.1056,120.3881,133.2411,119.2724,137.9594,127.1062
20.703365099998337,128.9056,92.3969,120.5112,133.3487,119.2987,137.7868,127.0344
22.027475199996843,128.6074,111.6437,120.4862,133.4106,119.3393,137.9937,127.1368
23.35388509999757,128.8306,95.9281,120.4712,133.1899,119.3043,138.0712,127.2594
24.678945499999827,128.7731,96.0581,120.4950,133.2812,119.3474,138.0668,127.2812
26.003960799997003,128.8212,96.0081,120.4268,133.2625,119.3437,138.0881,127.2156
27.32855699999709,128.8099,95.9850,120.4500,133.2162,119.3518,138.0387,127.2150
28.65484309999738,128.7831,95.9793,120.4437,133.2756,119.3356,138.0556,127.2350
29.978722500000003,128.8400,95.9681,120.3793,133.2844,119.3581,138.0825,127.2050
31.302880899998854,128.8693,96.0018,120.4449,133.2893,119.4250,138.0812,127.2400
32.62724289999824,128.8593,96.0262,120.3868,133.2499,119.3474,138.0731,127.2625
33.95361520000006,128.8712,95.9806,120.4187,133.2824,119.4143,138.0918,127.2900
35.2775400999999,128.8881,96.0281,120.4181,133.2349,119.3474,138.0574,127.2087
36.601952599998185,128.8562,95.9712,120.4237,133.2618,119.3668,138.0687,127.2087
37.92626779999773,128.8705,95.9937,120.5219,133.2650,119.4043,138.0624,127.2281
39.25173749999885,128.8987,95.9969,120.4018,133.2599,119.3875,138.0531,127.2556
40.57696880000003,128.9224,95.9737,120.3656,133.3105,119.3275,138.0400,127.2562
41.90137659999891,128.9000,96.0219,120.4543,133.2474,119.3893,138.0074,127.2687
43.22569049999947,128.8831,95.9275,120.3969,133.2512,119.4168,138.1118,127.2343
44.55155989999912,128.9025,96.0256,120.3931,133.2518,119.3943,138.0800,127.2574
45.87665989999732,128.8599,95.9250,120.3824,133.2831,119.3824,138.0562,127.3018
47.20052569999825,128.7025,95.9719,120.6293,133.4056,119.3775,137.8124,127.1087
48.52461619999667,128.6031,100.0081,120.3981,133.2650,119.3693,138.0831,127.2625
49.84982529999979,128.6981,100.0875,120.3962,133.2556,119.4587,138.0618,127.2262
51.175070699999196,128.7700,100.0569,120.3856,133.2831,119.4412,138.0750,127.2412
52.5007360999989,128.7762,100.0581,120.4018,133.2887,119.4474,138.0500,127.2687
53.82554279999749,128.7462,100.1568,120.4518,133.2868,119.4462,138.0881,127.1943
55.14976569999999,128.7750,100.0368,120.4237,133.2324,119.4281,138.0536,127.2256
56.47485279999819,128.7505,100.0725,120.4012,133.2924,119.4550,138.0718,127.2719
57.80009229999996,128.7437,100.0162,120.4168,133.2868,119.4406,138.0706,127.1650
59.124294699999155,128.7531,100.0700,120.4206,133.3093,119.4599,138.0706,127.2418
60.448502799998096,128.7081,100.0193,120.4174,133.2556,119.4474,138.1005,127.2350
61.77473109999846,128.7355,100.0256,120.4369,133.2924,119.4487,138.1125,127.2212
63.099207399998704,128.7487,100.0487,120.4581,133.3099,119.4712,138.1268,127.2287
64.42315179999787,128.7287,100.0237,120.4599,133.3018,119.4418,138.0825,127.2500
65.74778079999669,128.8130,100.0068,120.3918,133.3056,119.5125,138.1037,127.2681
67.07444449999821,128.7618,100.0693,120.4325,133.2075,119.4387,138.1531,127.2106
68.39805649999835,128.6425,102.0393,120.4106,133.2918,119.4318,138.0775,127.2075
69.72228029999678,128.5349,97.9756,120.2568,133.3337,119.5050,138.0505,127.1581
71.04768479999984,128.6343,104.2550,120.3812,133.3344,119.4687,138.0518,127.1781
72.3727321999977,128.6837,104.3050,120.4031,133.3174,119.4837,138.0743,127.1687
73.69698659999995,128.6074,104.3344,120.4012,133.3036,119.5031,138.0306,127.1300
75.02219819999664,128.6343,104.3756,120.4493,133.3049,119.4831,138.0925,127.1969
76.3457684999994,128.6331,104.2506,120.3962,133.3156,119.4837,138.0331,127.1800
77.6700736999992,128.5887,104.2231,120.4081,133.3243,119.4599,138.0099,127.2256
78.99669019999783,128.6406,104.2562,120.4331,133.3105,119.4737,138.0793,127.1750
80.3201917999977,128.6243,104.3793,120.4412,133.3000,119.5025,138.0849,127.1518
81.64530959999684,128.6025,104.2231,120.3668,133.3000,119.4750,138.0662,127.2000
82.96942539999873,128.6525,104.2381,120.3818,133.3400,119.4799,138.0400,127.1494
84.29603879999922,128.5974,104.1562,120.4356,133.3262,119.4619,138.0206,127.1200
85.6201519999995,128.5912,104.3693,120.4062,133.3856,119.5087,137.9931,127.1368
86.94555219999893,128.5844,104.2875,120.4225,133.3493,119.5400,138.0875,127.0987
88.26940049999757,128.4862,106.4743,120.4375,133.2668,119.5306,138.1005,127.1568
89.59531369999968,128.1224,123.7487,120.1662,133.3525,119.5006,138.0762,127.0906
90.92000259999986,128.1368,116.3537,120.2469,133.3281,119.4868,138.0168,127.1506
92.24531719999868,128.2424,113.2112,120.3650,133.3512,119.5881,138.0349,127.1806
93.56920389999868,128.2712,113.2437,120.3762,133.4162,119.5537,138.0987,127.1450
94.8949509999984,128.2331,113.4369,120.3187,133.3799,119.5368,138.0580,127.1443
96.22006709999914,128.1987,113.2599,120.3237,133.3587,119.5512,138.0869,127.1281
97.54459709999719,128.2324,113.2224,120.3549,133.3199,119.5881,138.0250,127.1693
98.86848259999897,128.2643,113.1506,120.3293,133.3406,119.5424,138.0887,127.1556
100.1936618999971,128.2449,113.2312,120.3056,133.3505,119.5244,138.0568,127.1349
