time,s1,s2,s3,s4,s5,s6,s7
1.3176716999878408,125.3312,114.9243,107.8600,196.1087,142.5962,170.5618,107.0412
2.6431363000010606,125.2443,114.9337,107.8300,196.2006,142.6049,170.4862,107.1231
3.967904899996938,125.3193,114.9099,107.8912,196.1543,142.5837,170.4693,107.1712
5.2922782999958145,125.2862,114.9724,107.8094,196.1456,142.6224,170.5150,107.2443
6.618456199998036,125.3125,114.9675,107.8018,196.1181,142.6087,170.4599,107.2962
7.943610299989814,125.2756,114.9581,107.8956,196.1062,142.6293,170.5224,107.3456
9.267262299996219,125.2844,114.9737,107.8744,196.1637,142.6230,170.4993,107.4056
10.59224089999043,125.2556,114.9143,107.8687,196.1469,142.6181,170.4911,107.4381
11.918460599990794,125.3325,114.9225,107.8600,196.1187,142.6125,170.5337,107.5268
13.24297549999028,125.2950,114.9349,107.8549,196.1687,142.6474,170.4487,107.5462
14.568730099999812,125.2643,114.9318,107.8800,196.1574,142.6706,170.5605,107.6562
15.892116599992733,125.2662,114.9218,107.8474,196.1487,142.6425,170.5137,107.6281
17.21834539998963,125.2531,114.9218,107.8706,196.1387,142.6487,170.5081,107.7325
18.542622399996617,125.2712,114.9825,107.8549,196.1581,142.6087,170.5193,107.7893
19.868067599993083,125.2494,114.9331,107.8712,196.1662,142.6018,170.4668,107.7993
21.193095999988145,125.2506,114.9393,107.8418,196.1474,142.6762,170.5012,107.9099
22.518869199993787,125.3243,114.9699,107.8537,196.2237,142.6431,170.4755,107.9293
23.84351429999515,125.2631,114.9712,107.8462,196.1199,142.5818,170.5018,107.9768
25.168674100001226,125.2574,114.9456,107.8818,196.1812,142.5887,170.4837,107.9518
26.49307179999596,125.2362,114.9619,107.8381,196.1525,142.6049,170.2237,112.4349
27.81766349999816,125.2756,114.9262,107.8106,196.1112,142.6662,170.4349,114.0719
29.143993699995917,125.2693,114.9799,107.9012,196.1000,142.5643,170.4431,110.8125
30.46868189999077,125.2387,114.9275,107.8137,196.1606,142.5956,170.4318,110.8025
31.79313320000074,125.2599,114.9681,107.8806,196.1375,142.6443,170.4312,110.9306
33.117925300000934,125.2506,114.9469,107.8631,196.1137,142.6031,170.4130,110.8856
34.44467159999476,125.2574,114.9643,107.8643,196.1205,142.5869,170.3781,110.9493
35.76840859999356,125.2437,115.0012,107.8575,196.0825,142.6043,170.3981,111.0137
37.093467200000305,125.2787,114.9619,107.9268,196.1337,142.6662,170.3962,110.9793
38.41797109998879,125.2681,114.9318,107.8675,196.0962,142.5831,170.3962,110.9762
39.74382109999715,125.2443,114.9462,107.8344,196.0862,142.5812,170.4349,111.0437
41.06891729999916,125.2781,114.9994,107.8700,196.0668,142.6537,170.4206,111.0762
42.39400919999753,125.2631,114.9094,107.8662,196.1375,142.6174,170.3906,111.1056
43.717836499999976,125.2775,114.9743,107.8950,196.0969,142.5812,170.3943,111.0881
45.04401469998993,125.3050,114.9643,107.8731,196.1230,142.6068,170.4343,111.1537
46.36852619999263,125.2987,114.9643,107.8375,196.0737,142.6487,170.3956,111.1525
47.69391170000017,125.2862,114.8981,107.8437,196.1212,142.6618,170.2750,116.5224
49.01845199998934,125.3268,114.9875,107.8781,196.0849,142.6243,170.2862,113.0074
50.34527929998876,125.2881,114.8912,107.8950,196.0906,142.6331,170.3224,113.0575
51.669493099994725,125.2700,114.9956,107.8719,196.1074,142.6299,170.3287,113.0719
52.993619199987734,125.3256,114.9531,107.9431,196.1643,142.6931,170.3005,113.0443
54.319411599994055,125.2775,114.9994,107.8956,196.1062,142.6474,170.3487,113.0412
55.646062299987534,125.2806,114.9825,107.9243,196.1543,142.6306,170.3193,113.0793
56.97082089999458,125.3206,114.9612,107.8925,196.1412,142.5762,170.2868,113.0650
58.295533099997556,125.3143,114.9843,107.9137,196.1161,142.6249,170.2849,113.0681
59.61976389998745,125.2943,114.9443,107.8912,196.1205,142.6306,170.2924,113.0793
60.94560959999217,125.3056,114.9687,107.8356,196.1293,142.6637,170.3012,113.1093
62.26999770000111,125.3037,114.9787,107.8618,196.1855,142.6299,170.2862,113.1487
63.59575379999296,125.2581,114.9625,107.8818,196.1799,142.6431,170.3193,113.0412
64.92016650000005,125.2719,114.9881,107.8406,196.1556,142.6168,170.3018,113.0918
66.24633159999212,125.3287,114.9300,107.8969,196.1525,142.5849,170.3068,113.1494
67.57137099999818,125.3643,114.9931,107.8893,196.1262,142.6130,170.3018,113.1256
68.89649929999723,125.3125,114.9756,107.9025,196.1899,142.6431,170.4255,111.8469
70.2201275999978,125.3137,114.9637,107.9487,196.3500,142.7349,170.2599,112.2581
71.54696909998893,125.3268,114.9881,107.8806,196.2775,142.7018,170.3118,112.7187
72.87151630000153,125.3500,114.9362,107.9281,196.3212,142.7212,170.3218,115.5818
74.19593929999974,125.4031,114.9512,107.8981,196.0856,142.6137,170.2543,117.4862
75.52062869998917,125.3206,114.9912,107.9137,196.0324,142.6112,170.2562,116.3400
76.84630209999159,125.3306,115.0312,107.9356,196.0549,142.5756,170.2324,115.9418
78.17157859999861,125.3437,115.0237,107.8349,195.9893,142.6837,170.2744,113.7550
79.49716990000161,125.3393,114.9575,108.0375,195.8656,142.4955,170.0643,125.1887
80.82090679999965,125.3706,115.0094,107.8700,195.8012,142.6293,170.1056,123.3150
82.1471590000001,125.9681,114.3375,106.9619,195.2844,142.0556,169.7719,166.3649
83.47138779998932,125.3925,115.0375,107.9550,196.1443,142.4849,170.5668,150.8462
84.79669399998966,125.3943,115.0412,107.9418,196.1550,142.4843,170.5906,150.6337
86.12183839999489,125.3656,115.0162,107.9162,196.1612,142.5168,170.5043,150.4755
87.44690979999723,125.3787,115.0112,107.9369,196.1412,142.5293,170.5806,150.3824
88.77254789999279,125.4212,115.0462,107.8656,196.1724,142.5674,170.5605,150.2625
90.0971325999999,125.4081,115.0456,107.9306,196.2006,142.5212,170.5643,150.2262
91.42139889999817,125.4469,115.0437,107.9637,196.1574,142.5568,170.5900,150.1574
92.74830269999802,125.3950,115.0250,107.9231,196.1500,142.5699,170.5244,150.0818
94.07195789999969,125.4250,115.0481,107.8969,196.1500,142.5487,170.6112,150.0412
95.39705889999459,125.4344,115.0156,107.9406,196.1718,142.5881,170.5443,150.0275
96.72178509998776,125.4687,115.0324,107.9018,196.1912,142.5512,170.5787,150.0250
98.04624159999366,125.4469,115.0393,107.9625,196.2268,142.5637,170.5281,149.9224
99.37236329998996,125.4068,115.0443,107.9562,196.2343,142.5724,170.6255,149.9487
100.69719219999388,125.4137,115.0612,107.9143,196.2349,142.6000,170.5219,149.9362
102.02164169999014,125.4006,115.0412,108.0512,195.9556,143.3369,171.3462,105.1949
103.34680419998767,125.4575,115.0562,107.9418,196.2775,142.7531,169.8618,126.8518
104.67249509999237,125.4362,115.0224,107.9850,196.2349,142.7168,170.0831,131.8325
105.9977971999906,125.4231,115.0837,107.9719,196.2137,142.8105,170.1812,134.0556
107.32265649999317,125.4106,115.0837,107.9681,196.1306,142.7956,170.2787,121.6568
108.64748119999422,125.4150,115.0887,107.9200,195.9955,143.1074,171.8243,104.5956
109.97381879999011,125.4856,115.0106,108.0037,195.9018,142.9006,171.4374,105.3050
111.29725089999556,124.6318,114.4275,109.5518,198.3199,144.9187,172.4312,106.0062
