time,s1,s2,s3,s4,s5,s6,s7
1.0683318999945186,121.9418,111.6431,102.7418,188.4999,142.2968,166.4250,104.9099
2.3954908000014257,122.0481,111.5456,102.7687,188.5293,142.2943,166.4362,104.9162
3.719905199992354,121.9931,111.5943,102.7525,188.5087,142.3093,166.4018,104.9243
5.044814299995778,122.0131,111.6118,102.7956,188.5400,142.3712,166.4099,104.9750
6.372123900000588,122.0056,111.6506,102.8381,188.5012,142.3412,166.4293,104.9212
7.696129999996629,121.9806,111.6756,102.7968,188.5131,142.3068,166.4343,104.9212
9.02220199999283,122.0031,111.6506,102.7531,188.5187,142.3406,166.4675,104.9806
10.349026500000036,122.0112,111.6262,102.8331,188.5312,142.3969,166.4156,104.9318
11.673980899999151,122.0306,111.6806,102.7687,188.5624,142.3768,166.4337,104.9537
12.998682399993413,122.0250,111.6431,102.8056,188.5750,142.3799,166.4537,104.9619
14.324314900004538,122.0312,111.6987,102.8050,188.5893,142.3774,166.4918,104.9500
15.65176490000158,122.0719,111.6887,102.8031,188.5918,142.3755,166.4843,104.9712
16.976444899992202,122.0662,111.7050,102.8750,188.5493,142.4137,166.5250,104.9806
18.300772699993104,122.0599,111.7219,102.8687,188.5712,142.4299,166.4931,105.0349
19.627882100001443,122.1081,111.6674,102.8549,188.7662,145.1656,166.1375,105.0481
20.953383899992332,122.0768,111.6775,102.8344,188.7187,144.0536,166.4899,105.0875
22.278698900001473,122.0693,111.6887,102.8631,188.7368,144.1343,166.4937,105.0756
23.605820299999323,122.0175,111.6937,102.9000,188.6718,144.0287,166.5024,105.1275
24.930728699997417,122.1181,111.6900,102.8625,188.7081,144.0449,166.4949,105.0719
26.256191299995407,122.0981,111.7062,102.8824,188.7068,144.0674,166.5212,105.0706
27.581613400005153,122.0693,111.6937,102.8562,188.7318,144.1093,166.4599,105.1400
28.90835640000296,122.1400,111.8106,102.9037,188.7237,144.1299,166.5306,105.1344
30.23261079999793,122.1656,111.7781,102.8637,188.7712,144.0949,166.5368,105.1631
31.559006900002714,122.1956,111.8006,102.8625,188.7237,144.0562,166.5275,105.1756
32.88561729999492,122.1412,111.8150,102.9449,188.7693,144.0893,166.5793,105.1474
34.21127109999361,122.1869,111.7937,102.9712,188.7937,144.0531,166.5024,105.1587
35.53521570000157,122.2012,111.7818,102.9331,188.8231,144.0593,166.5956,105.2325
