,x1,x2,x3,x4,x5
0,1351.4660633510948,1396.733210225282,1158.4887919598507,1352.767934183782,1282.9421373437838
1,1092.6147758105299,1249.5516139453105,807.116265209532,1195.936750327728,1167.0009697190228
2,1050.5263574315031,1113.1507501799226,881.460407482015,1208.6741503106045,1119.2132776503113
3,0.0,2050.7643807707955,1839.9052207623045,2087.734532294259,0.0
4,1472.4509573497198,1515.848617654472,1302.3171065084148,1555.3582727900157,1512.9861773622656
5,1708.5088585296555,1790.6077896552065,1592.5980333646319,1856.317235938862,1774.5763097871065
6,1133.3212169302005,1194.748924609428,956.8515999088364,1216.564614406742,1191.2282533216805
