time,s1,s2,s3,s4,s5,s6,s7
0.3589808000033372,126.4562,109.2331,105.7412,193.0518,143.6099,165.2924,108.9518
1.6855559000032372,126.4619,109.2206,105.7393,193.0900,143.6174,165.2637,108.9706
3.0096197000020766,126.4487,109.2150,105.7368,193.1087,143.5869,165.3162,108.9712
4.3341149000043515,126.3981,109.2506,105.8031,193.0612,143.6237,165.2424,108.9099
5.659294700002647,126.4031,109.2331,105.7662,193.1581,143.6168,165.2362,108.9094
6.985787099998561,126.3481,109.2474,105.7724,193.0750,143.6612,165.2675,108.8349
8.310305799997877,126.3893,109.2693,105.7212,193.0912,143.6274,165.2606,108.9099
9.63544019999972,126.3525,109.2193,105.7737,193.1187,143.6594,165.2980,108.8824
10.960995100002037,126.3168,109.2724,105.7206,193.1205,143.5887,165.2531,108.8375
12.285801400001219,126.3068,109.2912,105.7406,193.1074,143.6425,165.3000,108.8094
13.610752000000502,126.3318,109.2243,105.7168,193.1343,143.6425,165.2856,108.8344
14.935677100002067,126.3362,109.2656,105.7206,193.1887,143.6724,165.3462,108.8162
16.262050199999067,126.2525,109.2375,105.7993,193.1331,143.6049,165.2268,108.7906
17.586313400002837,126.2662,109.3224,105.7750,193.1612,143.6730,165.2062,108.7787
18.911215699998138,141.3287,108.6793,105.8462,193.1531,143.7912,165.3149,108.8656
20.236064600001555,142.8912,108.9349,105.8369,193.1837,143.6255,165.2781,108.7724
21.562318700001924,129.4362,109.2168,105.8349,193.1843,143.6012,165.2593,108.7662
22.887004099997284,129.6218,109.2062,105.8456,193.1699,143.6812,165.2299,108.6974
24.212030100003176,129.5775,109.1793,105.7875,193.1425,143.6681,165.3187,108.6737
25.535801099998935,129.6406,109.1856,105.8493,193.1681,143.6249,165.2587,108.6812
26.862587199997506,129.5643,109.2337,105.8537,193.1531,143.6699,165.2362,108.6712
28.18787980000343,129.6412,109.2043,105.8431,193.1599,143.6431,165.2706,108.6700
29.512019499998132,129.5825,109.1893,105.8231,193.1268,143.6943,165.2593,108.6937
30.837899700003618,129.6318,109.2306,105.7849,193.1205,143.6712,165.1906,108.6381
32.16333609999856,129.6681,109.2381,105.8099,193.1606,143.6737,165.2156,108.5849
33.48854840000422,129.5737,109.2668,105.8262,193.1149,143.6331,165.2031,108.6568
34.813364900001034,129.5424,109.3187,105.8856,193.1462,143.5931,165.1812,108.6043
36.13949259999936,130.4255,109.2156,105.8306,193.1730,143.5969,165.1849,108.6056
37.46445279999898,118.7337,109.1018,105.8543,193.1837,143.6418,165.1962,108.5931
38.78933800000232,134.4112,109.1543,105.8781,193.1274,143.6375,165.2000,108.5800
40.11360309999873,134.2893,109.1818,105.8806,193.1349,143.6156,165.1412,108.5974
41.440855400003784,134.3281,109.1974,105.8974,193.1387,143.6087,165.1968,108.6106
42.76491769999848,134.2974,109.1650,105.8756,193.1324,143.6406,165.1931,108.5500
44.08982800000376,134.4862,109.1812,105.8750,193.1512,143.5781,165.1899,108.5356
45.41488129999925,134.2712,109.1450,105.9369,193.1693,143.5731,165.1306,108.5362
46.74096660000214,134.3500,109.2112,105.8856,193.1168,143.6425,165.1406,108.4612
48.06619260000298,134.3762,109.1693,105.8731,193.1137,143.6130,165.1606,108.4506
49.39107850000437,134.3137,109.1599,105.8887,193.1356,143.6074,165.2512,108.4775
50.71754979999969,134.2737,109.1925,105.8575,193.1862,143.6349,165.1556,108.5018
52.041792500000156,134.2618,109.1825,105.8831,193.1474,143.5949,165.1494,108.5306
53.366853600004106,134.3637,109.2193,105.9237,193.1668,143.6156,165.1724,108.4762
54.69168730000092,134.3130,109.2425,105.8906,193.1387,143.5900,165.1112,108.4706
56.0181373000014,134.2937,109.3906,105.9631,193.2437,143.5844,165.0856,108.3387
57.342154899997695,138.8312,109.1349,105.9212,193.1025,143.6337,165.1718,108.4668
58.667929100003676,138.9568,109.1137,105.8650,193.1462,143.5674,165.1387,108.4550
59.993027000004076,138.8531,109.1387,105.9581,193.1143,143.5812,165.1687,108.3831
61.31926090000343,138.8793,109.1244,105.9062,193.1230,143.5887,165.2068,108.4050
62.643856399998185,138.8875,109.1818,105.9437,193.1299,143.6012,165.1968,108.3849
63.96862350000447,138.8749,109.1368,105.9387,193.1212,143.6087,165.0925,108.4568
65.29369099999894,138.8581,109.1550,105.9637,193.1000,143.6375,165.1349,108.3318
66.62005489999865,138.9737,109.1287,105.9206,193.1199,143.6343,165.1400,108.3469
67.94408629999816,138.9274,109.1974,105.9556,193.1824,143.5787,165.1431,108.3300
69.26895510000031,138.9362,109.1556,105.9493,193.1362,143.5768,165.0993,108.3625
70.59556629999861,138.9293,109.0981,105.9375,193.1087,143.5531,165.0962,108.3099
71.92024890000175,138.9062,109.1456,105.9074,193.0849,143.6287,165.0787,108.3181
73.2444450000039,138.8325,109.1494,105.9662,193.1387,143.5743,165.1125,108.2731
74.56903240000247,139.2962,109.2119,105.9112,193.1193,143.5543,165.0693,108.2881
75.89637539999967,148.6899,108.9825,105.9825,193.1643,143.6174,165.1306,108.2299
77.22108709999884,148.8449,108.9706,105.9218,193.1431,143.6099,165.0812,108.2462
78.54490149999765,148.8681,108.9400,105.9875,193.1537,143.5881,165.0624,108.2531
79.87023659999977,148.8768,108.9474,105.9643,193.0993,143.6049,165.0731,108.1825
81.19649570000183,148.8531,109.0018,106.0268,193.1774,143.5912,165.1099,108.1599
82.52110879999964,148.7900,108.9612,105.9818,193.1981,143.5900,165.0793,108.1375
83.84626569999818,148.8661,108.9525,106.0156,193.1318,143.5831,165.0793,108.1643
85.17054250000365,148.8143,108.9969,105.9531,193.2025,143.5368,165.0518,108.2000
86.49687350000022,148.8356,108.9793,105.9675,193.1662,143.5993,165.0643,108.1550
87.82249720000254,148.8099,109.0106,105.9500,193.1681,143.5956,165.0344,108.1268
89.1472683000029,148.8087,108.9400,105.9906,193.1349,143.5206,165.0536,108.1162
90.47223150000355,148.8105,109.0287,105.9381,193.1724,143.5668,165.0699,108.1737
91.7972138000041,148.8206,108.9856,106.0531,193.1556,143.6018,165.0649,108.1125
93.12206429999787,148.6318,108.9956,106.0468,193.1730,143.5825,165.0462,108.1037
94.44712099999742,133.2524,108.3856,105.9643,193.0969,143.5068,165.0462,108.1387
